,Latitud,Longitud,LST_Day_1km,date
0,20.97265,-88.97319,15215,20210920
1,20.97265,-88.97319,15077,20210924
2,20.97265,-88.97319,15077,20210925
3,20.97265,-88.97319,15094,20210927
4,20.97265,-88.97319,15157,20210929
5,20.97265,-88.97319,15087,20211001
6,20.97265,-88.97319,15023,20211003
7,20.97265,-88.97319,15019,20211004
8,20.97265,-88.97319,15089,20211006
9,20.97265,-88.97319,14915,20211009
10,20.97265,-88.97319,15142,20211010
11,20.97265,-88.97319,15029,20211011
12,20.97265,-88.97319,15195,20211013
13,20.97265,-88.97319,15024,20211014
14,20.97265,-88.97319,15115,20211015
15,20.97265,-88.97319,14932,20211017
16,20.97265,-88.97319,15071,20211018
17,20.97265,-88.97319,14987,20211025
18,20.97265,-88.97319,15014,20211028
19,20.97265,-88.97319,14979,20211030
20,20.97265,-88.97319,15155,20211031
21,20.97265,-88.97319,14953,20211101
22,20.97265,-88.97319,15155,20211102
23,20.97265,-88.97319,14913,20211103
24,20.97265,-88.97319,14797,20211107
25,20.97265,-88.97319,15033,20211109
26,20.97265,-88.97319,15123,20211110
27,20.97265,-88.97319,15192,20211111
28,20.97265,-88.97319,15072,20211114
29,20.97265,-88.97319,15228,20211116
30,20.97265,-88.97319,15055,20211121
31,20.97265,-88.97319,15142,20211125
32,20.97265,-88.97319,15129,20211127
33,20.97265,-88.97319,15009,20211201
34,20.97265,-88.97319,15049,20211204
35,20.97265,-88.97319,15142,20211205
36,20.97265,-88.97319,15176,20211207
37,20.97265,-88.97319,14969,20211208
38,20.97265,-88.97319,15067,20211209
39,20.97265,-88.97319,14917,20211211
40,20.97265,-88.97319,15014,20211212
41,20.97265,-88.97319,15194,20211218
42,20.97265,-88.97319,14974,20211222
43,20.97265,-88.97319,14991,20211223
44,20.97265,-88.97319,14966,20211224
45,20.97265,-88.97319,15107,20211225
46,20.97265,-88.97319,15005,20211228
47,20.97265,-88.97319,15075,20211230
48,20.97265,-88.97319,15243,20220101
49,20.97265,-88.97319,15084,20220107
50,20.97265,-88.97319,15078,20220110
51,20.97265,-88.97319,15013,20220112
52,20.97265,-88.97319,14927,20220114
53,20.97265,-88.97319,15055,20220115
54,20.97265,-88.97319,14871,20220118
55,20.97265,-88.97319,15107,20220119
56,20.97265,-88.97319,14934,20220120
57,20.97265,-88.97319,15133,20220124
58,20.97265,-88.97319,14999,20220125
59,20.97265,-88.97319,15056,20220131
60,20.97265,-88.97319,15323,20220204
61,20.97265,-88.97319,14889,20220206
62,20.97265,-88.97319,15085,20220211
63,20.97265,-88.97319,14857,20220213
64,20.97265,-88.97319,15029,20220218
65,20.97265,-88.97319,15070,20220220
66,20.97265,-88.97319,15082,20220221
67,20.97265,-88.97319,15217,20220222
68,20.97265,-88.97319,14961,20220225
69,20.97265,-88.97319,15044,20220226
70,20.97265,-88.97319,15129,20220227
71,20.97265,-88.97319,15165,20220301
72,20.97265,-88.97319,15194,20220303
73,20.97265,-88.97319,15202,20220304
74,20.97265,-88.97319,15165,20220305
75,20.97265,-88.97319,15215,20220308
76,20.97265,-88.97319,14957,20220309
77,20.97265,-88.97319,15268,20220310
78,20.97265,-88.97319,15361,20220311
79,20.97265,-88.97319,15161,20220314
80,20.97265,-88.97319,15338,20220315
81,20.97265,-88.97319,15403,20220317
82,20.97265,-88.97319,15319,20220319
83,20.97265,-88.97319,15088,20220320
84,20.97265,-88.97319,15027,20220321
85,20.97265,-88.97319,15419,20220322
86,20.97265,-88.97319,15196,20220323
87,20.97265,-88.97319,15085,20220325
88,20.97265,-88.97319,15190,20220326
89,20.97265,-88.97319,15410,20220327
90,20.97265,-88.97319,15421,20220328
91,20.97265,-88.97319,15581,20220329
92,20.97265,-88.97319,15686,20220331
93,20.97265,-88.97319,15709,20220402
94,20.97265,-88.97319,15476,20220403
95,20.97265,-88.97319,15601,20220404
96,20.97265,-88.97319,15623,20220405
97,20.97265,-88.97319,15459,20220406
98,20.97265,-88.97319,15692,20220407
99,20.97265,-88.97319,15604,20220409
100,20.97265,-88.97319,15425,20220410
101,20.97265,-88.97319,15721,20220411
102,20.97265,-88.97319,15557,20220414
103,20.97265,-88.97319,15838,20220416
104,20.97265,-88.97319,15871,20220418
105,20.97265,-88.97319,15522,20220419
106,20.97265,-88.97319,15482,20220420
107,20.97265,-88.97319,15520,20220421
108,20.97265,-88.97319,15378,20220423
109,20.97265,-88.97319,15506,20220425
110,20.97265,-88.97319,15288,20220502
111,20.97265,-88.97319,15373,20220507
112,20.97265,-88.97319,15428,20220508
113,20.97265,-88.97319,15477,20220509
114,20.97265,-88.97319,15214,20220510
115,20.97265,-88.97319,15510,20220511
116,20.97265,-88.97319,15314,20220512
117,20.97265,-88.97319,15569,20220513
118,20.97265,-88.97319,15424,20220514
119,20.97265,-88.97319,15420,20220515
120,20.97265,-88.97319,15587,20220516
121,20.97265,-88.97319,15436,20220517
122,20.97265,-88.97319,15523,20220520
123,20.97265,-88.97319,15400,20220523
124,20.97265,-88.97319,15217,20220605
125,20.97265,-88.97319,15073,20220611
126,20.97265,-88.97319,15172,20220612
127,20.97265,-88.97319,15114,20220614
128,20.97265,-88.97319,15122,20220616
129,20.97265,-88.97319,15202,20220617
130,20.97265,-88.97319,15019,20220618
131,20.97265,-88.97319,15114,20220619
132,20.97265,-88.97319,15344,20220626
133,20.97265,-88.97319,15193,20220630
134,20.97265,-88.97319,15062,20220701
135,20.97265,-88.97319,15201,20220702
136,20.97265,-88.97319,15171,20220707
137,20.97265,-88.97319,15219,20220709
138,20.97265,-88.97319,15086,20220710
139,20.97265,-88.97319,15432,20220716
140,20.97265,-88.97319,15088,20220717
141,20.97265,-88.97319,15088,20220719
142,20.97265,-88.97319,15274,20220721
143,20.97265,-88.97319,15253,20220801
144,20.97265,-88.97319,15137,20220803
145,20.97265,-88.97319,15128,20220804
146,20.97265,-88.97319,14962,20220813
147,20.97265,-88.97319,15177,20220815
148,20.97265,-88.97319,14992,20220816
149,20.97265,-88.97319,15249,20220817
150,20.97265,-88.97319,15077,20220819
151,20.97265,-88.97319,15144,20220822
152,20.97265,-88.97319,15139,20220824
153,20.97265,-88.97319,14843,20220827
154,20.97265,-88.97319,15058,20220829
155,20.97265,-88.97319,15124,20220907
156,20.97265,-88.97319,15111,20220914
157,20.97265,-88.97319,15024,20220917
158,20.97265,-88.97319,15081,20220921
159,20.97265,-88.97319,15150,20220925
160,20.97265,-88.97319,14837,20220926
161,20.97265,-88.97319,14932,20220930
162,20.97265,-88.97319,14982,20221001
163,20.97265,-88.97319,15117,20221002
164,20.97265,-88.97319,15080,20221004
165,20.97265,-88.97319,15101,20221005
166,20.97265,-88.97319,15157,20221006
167,20.97265,-88.97319,15162,20221007
