,Latitud,Longitud,LST_Day_1km,date
0,21.33098,-88.01284,15162,20210927
1,21.33098,-88.01284,15262,20210929
2,21.33098,-88.01284,15028,20211002
3,21.33098,-88.01284,15149,20211003
4,21.33098,-88.01284,15060,20211004
5,21.33098,-88.01284,15132,20211006
6,21.33098,-88.01284,14924,20211008
7,21.33098,-88.01284,15091,20211011
8,21.33098,-88.01284,15205,20211013
9,21.33098,-88.01284,15116,20211014
10,21.33098,-88.01284,15166,20211015
11,21.33098,-88.01284,15108,20211018
12,21.33098,-88.01284,14931,20211025
13,21.33098,-88.01284,15036,20211029
14,21.33098,-88.01284,15114,20211031
15,21.33098,-88.01284,15108,20211102
16,21.33098,-88.01284,14967,20211103
17,21.33098,-88.01284,15072,20211105
18,21.33098,-88.01284,14957,20211106
19,21.33098,-88.01284,14925,20211107
20,21.33098,-88.01284,14986,20211110
21,21.33098,-88.01284,15133,20211111
22,21.33098,-88.01284,14837,20211115
23,21.33098,-88.01284,14859,20211119
24,21.33098,-88.01284,14985,20211121
25,21.33098,-88.01284,14991,20211123
26,21.33098,-88.01284,15087,20211125
27,21.33098,-88.01284,15008,20211126
28,21.33098,-88.01284,15084,20211127
29,21.33098,-88.01284,14812,20211128
30,21.33098,-88.01284,15039,20211204
31,21.33098,-88.01284,15045,20211205
32,21.33098,-88.01284,15064,20211207
33,21.33098,-88.01284,15171,20211209
34,21.33098,-88.01284,15162,20211211
35,21.33098,-88.01284,15003,20211212
36,21.33098,-88.01284,15064,20211213
37,21.33098,-88.01284,15066,20211214
38,21.33098,-88.01284,14990,20211215
39,21.33098,-88.01284,15015,20211218
40,21.33098,-88.01284,14925,20211221
41,21.33098,-88.01284,14713,20211222
42,21.33098,-88.01284,14897,20211223
43,21.33098,-88.01284,14975,20211224
44,21.33098,-88.01284,15090,20211225
45,21.33098,-88.01284,14829,20211228
46,21.33098,-88.01284,15092,20211229
47,21.33098,-88.01284,15063,20211230
48,21.33098,-88.01284,15192,20220101
49,21.33098,-88.01284,15107,20220107
50,21.33098,-88.01284,14921,20220108
51,21.33098,-88.01284,15157,20220115
52,21.33098,-88.01284,14965,20220118
53,21.33098,-88.01284,15089,20220119
