,Latitud,Longitud,LST_Day_1km,date
0,21.4568,-87.92333,15141,20210927
1,21.4568,-87.92333,15280,20210929
2,21.4568,-87.92333,15272,20211013
3,21.4568,-87.92333,15191,20211014
4,21.4568,-87.92333,15344,20211015
5,21.4568,-87.92333,15118,20211029
6,21.4568,-87.92333,15135,20211031
7,21.4568,-87.92333,15125,20211102
8,21.4568,-87.92333,15036,20211103
9,21.4568,-87.92333,14924,20211109
10,21.4568,-87.92333,15156,20211116
11,21.4568,-87.92333,14965,20211123
12,21.4568,-87.92333,15036,20211125
13,21.4568,-87.92333,15146,20211204
14,21.4568,-87.92333,15143,20211207
15,21.4568,-87.92333,15137,20211209
16,21.4568,-87.92333,15232,20211211
17,21.4568,-87.92333,15143,20211214
18,21.4568,-87.92333,15042,20211215
19,21.4568,-87.92333,15058,20211218
20,21.4568,-87.92333,14793,20211221
21,21.4568,-87.92333,14953,20211222
22,21.4568,-87.92333,14935,20211223
23,21.4568,-87.92333,15039,20211224
24,21.4568,-87.92333,15128,20211225
25,21.4568,-87.92333,15063,20211227
26,21.4568,-87.92333,14986,20211230
27,21.4568,-87.92333,15283,20220101
28,21.4568,-87.92333,14846,20220108
29,21.4568,-87.92333,15220,20220115
30,21.4568,-87.92333,14989,20220118
31,21.4568,-87.92333,15128,20220119
32,21.4568,-87.92333,15201,20220121
33,21.4568,-87.92333,15072,20220124
34,21.4568,-87.92333,15028,20220131
35,21.4568,-87.92333,14987,20220201
36,21.4568,-87.92333,15056,20220202
37,21.4568,-87.92333,15240,20220204
38,21.4568,-87.92333,15015,20220217
39,21.4568,-87.92333,15237,20220222
40,21.4568,-87.92333,14999,20220224
41,21.4568,-87.92333,15094,20220227
42,21.4568,-87.92333,15211,20220301
43,21.4568,-87.92333,15104,20220302
44,21.4568,-87.92333,15437,20220308
45,21.4568,-87.92333,15503,20220310
46,21.4568,-87.92333,15462,20220311
47,21.4568,-87.92333,15453,20220319
48,21.4568,-87.92333,15197,20220320
49,21.4568,-87.92333,15499,20220322
50,21.4568,-87.92333,15330,20220323
51,21.4568,-87.92333,15022,20220327
52,21.4568,-87.92333,15470,20220328
53,21.4568,-87.92333,15476,20220329
54,21.4568,-87.92333,15530,20220331
55,21.4568,-87.92333,15719,20220402
56,21.4568,-87.92333,15478,20220403
57,21.4568,-87.92333,15689,20220404
58,21.4568,-87.92333,15316,20220405
59,21.4568,-87.92333,15556,20220406
60,21.4568,-87.92333,15678,20220407
61,21.4568,-87.92333,15514,20220409
62,21.4568,-87.92333,15767,20220411
63,21.4568,-87.92333,15442,20220413
64,21.4568,-87.92333,15341,20220414
65,21.4568,-87.92333,15699,20220416
66,21.4568,-87.92333,15468,20220417
67,21.4568,-87.92333,15617,20220418
68,21.4568,-87.92333,15251,20220419
69,21.4568,-87.92333,15563,20220420
70,21.4568,-87.92333,15475,20220422
71,21.4568,-87.92333,15440,20220423
72,21.4568,-87.92333,15608,20220429
73,21.4568,-87.92333,15499,20220502
74,21.4568,-87.92333,15561,20220504
75,21.4568,-87.92333,15553,20220507
76,21.4568,-87.92333,15663,20220508
77,21.4568,-87.92333,15287,20220509
78,21.4568,-87.92333,15593,20220514
79,21.4568,-87.92333,15704,20220515
80,21.4568,-87.92333,15696,20220516
81,21.4568,-87.92333,15610,20220520
82,21.4568,-87.92333,15637,20220605
83,21.4568,-87.92333,15286,20220611
84,21.4568,-87.92333,15579,20220612
85,21.4568,-87.92333,15521,20220614
86,21.4568,-87.92333,15230,20220623
87,21.4568,-87.92333,15206,20220625
88,21.4568,-87.92333,15360,20220626
89,21.4568,-87.92333,15345,20220630
90,21.4568,-87.92333,15468,20220705
91,21.4568,-87.92333,15408,20220707
92,21.4568,-87.92333,15430,20220714
93,21.4568,-87.92333,15401,20220719
94,21.4568,-87.92333,15752,20220721
95,21.4568,-87.92333,15395,20220801
96,21.4568,-87.92333,15336,20220803
97,21.4568,-87.92333,15266,20220815
98,21.4568,-87.92333,15498,20220817
99,21.4568,-87.92333,15458,20220822
100,21.4568,-87.92333,15164,20220824
101,21.4568,-87.92333,15060,20220827
102,21.4568,-87.92333,14955,20220903
103,21.4568,-87.92333,15114,20220907
104,21.4568,-87.92333,15046,20220916
105,21.4568,-87.92333,15228,20220918
106,21.4568,-87.92333,15044,20220919
107,21.4568,-87.92333,14997,20220923
108,21.4568,-87.92333,15075,20220925
109,21.4568,-87.92333,15084,20220930
110,21.4568,-87.92333,15144,20221005
111,21.4568,-87.92333,15165,20221007
112,21.4568,-87.92333,15119,20221025
113,21.4568,-87.92333,15092,20221027
114,21.4568,-87.92333,15053,20221028
115,21.4568,-87.92333,15169,20221030
116,21.4568,-87.92333,15084,20221101
117,21.4568,-87.92333,15052,20221105
118,21.4568,-87.92333,15109,20221106
119,21.4568,-87.92333,14977,20221109
120,21.4568,-87.92333,15097,20221111
121,21.4568,-87.92333,14991,20221113
122,21.4568,-87.92333,14832,20221118
123,21.4568,-87.92333,14975,20221126
124,21.4568,-87.92333,14936,20221128
125,21.4568,-87.92333,15078,20221130
126,21.4568,-87.92333,15036,20221202
127,21.4568,-87.92333,14970,20221205
