,Latitud,Longitud,LST_Day_1km,date
0,21.2255,-88.37326,15212,20210920
1,21.2255,-88.37326,14868,20210925
2,21.2255,-88.37326,15052,20210927
3,21.2255,-88.37326,15189,20210929
4,21.2255,-88.37326,15022,20211001
5,21.2255,-88.37326,14975,20211002
6,21.2255,-88.37326,15202,20211004
7,21.2255,-88.37326,14780,20211009
8,21.2255,-88.37326,15153,20211012
9,21.2255,-88.37326,15109,20211013
10,21.2255,-88.37326,15014,20211015
11,21.2255,-88.37326,15047,20211018
12,21.2255,-88.37326,15006,20211025
13,21.2255,-88.37326,15043,20211026
14,21.2255,-88.37326,15077,20211029
15,21.2255,-88.37326,15061,20211031
16,21.2255,-88.37326,15190,20211102
17,21.2255,-88.37326,14949,20211103
18,21.2255,-88.37326,15013,20211105
19,21.2255,-88.37326,14881,20211109
20,21.2255,-88.37326,15094,20211110
21,21.2255,-88.37326,15149,20211111
22,21.2255,-88.37326,15001,20211119
23,21.2255,-88.37326,14996,20211121
24,21.2255,-88.37326,15118,20211125
25,21.2255,-88.37326,15094,20211127
26,21.2255,-88.37326,14900,20211128
27,21.2255,-88.37326,15085,20211204
28,21.2255,-88.37326,15093,20211205
29,21.2255,-88.37326,15127,20211207
30,21.2255,-88.37326,15200,20211209
31,21.2255,-88.37326,15100,20211214
32,21.2255,-88.37326,15040,20211215
33,21.2255,-88.37326,15025,20211223
34,21.2255,-88.37326,14942,20211224
35,21.2255,-88.37326,15077,20211225
36,21.2255,-88.37326,14909,20211228
37,21.2255,-88.37326,15098,20211229
38,21.2255,-88.37326,15229,20220101
39,21.2255,-88.37326,15016,20220107
40,21.2255,-88.37326,14597,20220108
41,21.2255,-88.37326,15022,20220114
42,21.2255,-88.37326,15085,20220115
43,21.2255,-88.37326,14892,20220117
44,21.2255,-88.37326,14910,20220118
45,21.2255,-88.37326,15130,20220119
46,21.2255,-88.37326,15008,20220121
47,21.2255,-88.37326,15055,20220124
48,21.2255,-88.37326,14996,20220131
