,Latitud,Longitud,LST_Day_1km,date
0,21.30847,-87.91071,15031,20210925
1,21.30847,-87.91071,15104,20210926
2,21.30847,-87.91071,15177,20210927
3,21.30847,-87.91071,15291,20210929
4,21.30847,-87.91071,15152,20211001
5,21.30847,-87.91071,15099,20211003
6,21.30847,-87.91071,14959,20211004
7,21.30847,-87.91071,15167,20211006
8,21.30847,-87.91071,15207,20211013
9,21.30847,-87.91071,15092,20211014
10,21.30847,-87.91071,15177,20211015
11,21.30847,-87.91071,14998,20211018
12,21.30847,-87.91071,14997,20211025
13,21.30847,-87.91071,15089,20211026
14,21.30847,-87.91071,15070,20211029
15,21.30847,-87.91071,15028,20211030
16,21.30847,-87.91071,15115,20211031
17,21.30847,-87.91071,15003,20211102
18,21.30847,-87.91071,14907,20211103
19,21.30847,-87.91071,14946,20211109
20,21.30847,-87.91071,14827,20211110
21,21.30847,-87.91071,15118,20211111
22,21.30847,-87.91071,15005,20211119
23,21.30847,-87.91071,14899,20211123
24,21.30847,-87.91071,15075,20211125
25,21.30847,-87.91071,14998,20211126
26,21.30847,-87.91071,15027,20211127
27,21.30847,-87.91071,14803,20211128
28,21.30847,-87.91071,15064,20211204
29,21.30847,-87.91071,15057,20211205
30,21.30847,-87.91071,14993,20211207
31,21.30847,-87.91071,15009,20211208
32,21.30847,-87.91071,15099,20211209
33,21.30847,-87.91071,15062,20211211
34,21.30847,-87.91071,14984,20211212
35,21.30847,-87.91071,14998,20211213
36,21.30847,-87.91071,14955,20211214
37,21.30847,-87.91071,14833,20211221
38,21.30847,-87.91071,14965,20211223
39,21.30847,-87.91071,14920,20211224
40,21.30847,-87.91071,15027,20211225
41,21.30847,-87.91071,14943,20211227
42,21.30847,-87.91071,14783,20211228
43,21.30847,-87.91071,14973,20211230
44,21.30847,-87.91071,15150,20220101
45,21.30847,-87.91071,14916,20220112
46,21.30847,-87.91071,14824,20220114
47,21.30847,-87.91071,15071,20220115
48,21.30847,-87.91071,14911,20220118
49,21.30847,-87.91071,15079,20220119
50,21.30847,-87.91071,15026,20220121
51,21.30847,-87.91071,15005,20220124
52,21.30847,-87.91071,14869,20220131
53,21.30847,-87.91071,14936,20220201
54,21.30847,-87.91071,14987,20220202
55,21.30847,-87.91071,15158,20220204
56,21.30847,-87.91071,15012,20220206
57,21.30847,-87.91071,14899,20220207
58,21.30847,-87.91071,14831,20220213
59,21.30847,-87.91071,15174,20220220
60,21.30847,-87.91071,15157,20220222
61,21.30847,-87.91071,15008,20220224
62,21.30847,-87.91071,15056,20220225
63,21.30847,-87.91071,15171,20220227
64,21.30847,-87.91071,15134,20220301
65,21.30847,-87.91071,15167,20220303
66,21.30847,-87.91071,15252,20220308
67,21.30847,-87.91071,15385,20220310
68,21.30847,-87.91071,15341,20220311
69,21.30847,-87.91071,15167,20220312
70,21.30847,-87.91071,15340,20220315
71,21.30847,-87.91071,15160,20220317
72,21.30847,-87.91071,15164,20220319
73,21.30847,-87.91071,15277,20220321
74,21.30847,-87.91071,15362,20220322
75,21.30847,-87.91071,15085,20220327
76,21.30847,-87.91071,15372,20220328
77,21.30847,-87.91071,15240,20220329
78,21.30847,-87.91071,15326,20220331
79,21.30847,-87.91071,15474,20220402
80,21.30847,-87.91071,15360,20220403
81,21.30847,-87.91071,15474,20220404
82,21.30847,-87.91071,15335,20220405
83,21.30847,-87.91071,15420,20220406
84,21.30847,-87.91071,15523,20220407
85,21.30847,-87.91071,15290,20220409
86,21.30847,-87.91071,15527,20220411
87,21.30847,-87.91071,15565,20220416
88,21.30847,-87.91071,15283,20220417
89,21.30847,-87.91071,15339,20220418
90,21.30847,-87.91071,15267,20220419
91,21.30847,-87.91071,15454,20220420
92,21.30847,-87.91071,15304,20220502
93,21.30847,-87.91071,15302,20220504
94,21.30847,-87.91071,15394,20220506
95,21.30847,-87.91071,15501,20220508
96,21.30847,-87.91071,15589,20220509
97,21.30847,-87.91071,15396,20220511
98,21.30847,-87.91071,15751,20220513
99,21.30847,-87.91071,15561,20220514
100,21.30847,-87.91071,15379,20220515
101,21.30847,-87.91071,15375,20220516
102,21.30847,-87.91071,15455,20220518
103,21.30847,-87.91071,15657,20220520
104,21.30847,-87.91071,15296,20220611
105,21.30847,-87.91071,15332,20220612
106,21.30847,-87.91071,15356,20220614
107,21.30847,-87.91071,15028,20220617
108,21.30847,-87.91071,15102,20220703
109,21.30847,-87.91071,15205,20220705
110,21.30847,-87.91071,14947,20220708
111,21.30847,-87.91071,15182,20220710
112,21.30847,-87.91071,15338,20220716
113,21.30847,-87.91071,15317,20220721
114,21.30847,-87.91071,15297,20220723
115,21.30847,-87.91071,15280,20220725
116,21.30847,-87.91071,15279,20220801
117,21.30847,-87.91071,15147,20220804
118,21.30847,-87.91071,15229,20220806
119,21.30847,-87.91071,15201,20220808
120,21.30847,-87.91071,14956,20220809
121,21.30847,-87.91071,15115,20220813
122,21.30847,-87.91071,15206,20220815
123,21.30847,-87.91071,15317,20220817
124,21.30847,-87.91071,15268,20220822
125,21.30847,-87.91071,15193,20220824
126,21.30847,-87.91071,15096,20220827
127,21.30847,-87.91071,15066,20220905
128,21.30847,-87.91071,15141,20220907
129,21.30847,-87.91071,14959,20220918
130,21.30847,-87.91071,15192,20220923
131,21.30847,-87.91071,14997,20220930
132,21.30847,-87.91071,15235,20221002
133,21.30847,-87.91071,15199,20221004
134,21.30847,-87.91071,15157,20221005
135,21.30847,-87.91071,15192,20221006
136,21.30847,-87.91071,15173,20221007
137,21.30847,-87.91071,15005,20221026
138,21.30847,-87.91071,15013,20221028
139,21.30847,-87.91071,15182,20221030
140,21.30847,-87.91071,15110,20221104
141,21.30847,-87.91071,15064,20221105
142,21.30847,-87.91071,15175,20221106
143,21.30847,-87.91071,15079,20221108
144,21.30847,-87.91071,15117,20221111
145,21.30847,-87.91071,15012,20221114
146,21.30847,-87.91071,15123,20221116
147,21.30847,-87.91071,14998,20221130
148,21.30847,-87.91071,15067,20221202
149,21.30847,-87.91071,15050,20221205
150,21.30847,-87.91071,15007,20221209
151,21.30847,-87.91071,15035,20221210
152,21.30847,-87.91071,14996,20221214
153,21.30847,-87.91071,15065,20221216
154,21.30847,-87.91071,14951,20221222
155,21.30847,-87.91071,14688,20221227
