,Latitud,Longitud,LST_Day_1km,date
0,21.2466,-88.72688,15234,20210920
1,21.2466,-88.72688,15101,20210925
2,21.2466,-88.72688,15229,20210929
3,21.2466,-88.72688,15162,20211001
4,21.2466,-88.72688,15012,20211003
5,21.2466,-88.72688,15056,20211004
6,21.2466,-88.72688,15128,20211006
7,21.2466,-88.72688,14941,20211009
8,21.2466,-88.72688,15127,20211010
9,21.2466,-88.72688,15069,20211011
10,21.2466,-88.72688,15171,20211012
11,21.2466,-88.72688,15201,20211013
12,21.2466,-88.72688,15092,20211014
13,21.2466,-88.72688,15219,20211015
14,21.2466,-88.72688,14956,20211017
15,21.2466,-88.72688,15053,20211018
16,21.2466,-88.72688,14961,20211020
17,21.2466,-88.72688,14941,20211025
18,21.2466,-88.72688,15016,20211026
19,21.2466,-88.72688,14999,20211029
20,21.2466,-88.72688,15203,20211031
21,21.2466,-88.72688,15212,20211102
22,21.2466,-88.72688,15097,20211105
23,21.2466,-88.72688,15225,20211110
24,21.2466,-88.72688,15248,20211111
25,21.2466,-88.72688,15147,20211116
26,21.2466,-88.72688,14797,20211121
27,21.2466,-88.72688,14738,20211123
28,21.2466,-88.72688,15146,20211125
29,21.2466,-88.72688,14853,20211126
30,21.2466,-88.72688,15121,20211127
31,21.2466,-88.72688,14922,20211128
32,21.2466,-88.72688,14971,20211202
33,21.2466,-88.72688,15116,20211204
34,21.2466,-88.72688,15130,20211205
35,21.2466,-88.72688,15115,20211207
36,21.2466,-88.72688,15106,20211208
37,21.2466,-88.72688,15143,20211209
38,21.2466,-88.72688,15070,20211214
39,21.2466,-88.72688,15090,20211215
40,21.2466,-88.72688,15165,20211218
41,21.2466,-88.72688,15109,20211220
42,21.2466,-88.72688,14729,20211222
43,21.2466,-88.72688,14990,20211224
44,21.2466,-88.72688,15176,20211225
45,21.2466,-88.72688,15145,20211227
46,21.2466,-88.72688,15093,20211228
47,21.2466,-88.72688,15338,20220101
48,21.2466,-88.72688,15114,20220115
49,21.2466,-88.72688,14935,20220118
50,21.2466,-88.72688,15167,20220119
51,21.2466,-88.72688,14960,20220120
52,21.2466,-88.72688,15121,20220124
53,21.2466,-88.72688,15008,20220126
54,21.2466,-88.72688,15099,20220128
55,21.2466,-88.72688,14601,20220130
56,21.2466,-88.72688,14998,20220131
57,21.2466,-88.72688,15149,20220202
58,21.2466,-88.72688,15222,20220204
59,21.2466,-88.72688,14932,20220206
60,21.2466,-88.72688,15088,20220211
61,21.2466,-88.72688,15206,20220220
62,21.2466,-88.72688,15043,20220221
63,21.2466,-88.72688,15219,20220222
64,21.2466,-88.72688,15097,20220224
65,21.2466,-88.72688,15192,20220225
66,21.2466,-88.72688,15099,20220227
67,21.2466,-88.72688,15210,20220303
68,21.2466,-88.72688,15186,20220304
69,21.2466,-88.72688,15088,20220305
70,21.2466,-88.72688,14982,20220306
71,21.2466,-88.72688,15143,20220308
72,21.2466,-88.72688,15386,20220310
73,21.2466,-88.72688,15373,20220311
74,21.2466,-88.72688,15182,20220314
75,21.2466,-88.72688,15488,20220315
76,21.2466,-88.72688,15289,20220317
77,21.2466,-88.72688,15078,20220318
78,21.2466,-88.72688,15344,20220320
79,21.2466,-88.72688,15137,20220321
80,21.2466,-88.72688,15422,20220322
81,21.2466,-88.72688,15245,20220323
