,Latitud,Longitud,LST_Day_1km,date
0,21.35517,-88.52402,15215,20210920
1,21.35517,-88.52402,15122,20210924
2,21.35517,-88.52402,14958,20210925
3,21.35517,-88.52402,15162,20210927
4,21.35517,-88.52402,15289,20210929
5,21.35517,-88.52402,15074,20211002
6,21.35517,-88.52402,15325,20211006
7,21.35517,-88.52402,15188,20211012
8,21.35517,-88.52402,15222,20211013
9,21.35517,-88.52402,15152,20211014
10,21.35517,-88.52402,15335,20211015
11,21.35517,-88.52402,14965,20211025
12,21.35517,-88.52402,15146,20211026
13,21.35517,-88.52402,15072,20211028
14,21.35517,-88.52402,15118,20211031
15,21.35517,-88.52402,15138,20211102
16,21.35517,-88.52402,14976,20211103
17,21.35517,-88.52402,15249,20211110
18,21.35517,-88.52402,15253,20211111
19,21.35517,-88.52402,15015,20211115
20,21.35517,-88.52402,15104,20211116
21,21.35517,-88.52402,14776,20211119
22,21.35517,-88.52402,15009,20211123
23,21.35517,-88.52402,15150,20211125
24,21.35517,-88.52402,15081,20211127
25,21.35517,-88.52402,15080,20211204
26,21.35517,-88.52402,15154,20211205
27,21.35517,-88.52402,15169,20211207
28,21.35517,-88.52402,14985,20211208
29,21.35517,-88.52402,15182,20211209
30,21.35517,-88.52402,15070,20211214
31,21.35517,-88.52402,15115,20211218
32,21.35517,-88.52402,14938,20211223
33,21.35517,-88.52402,14970,20211224
34,21.35517,-88.52402,15145,20211225
35,21.35517,-88.52402,15014,20211227
36,21.35517,-88.52402,15047,20211228
37,21.35517,-88.52402,15122,20211229
38,21.35517,-88.52402,15087,20211230
39,21.35517,-88.52402,15084,20211231
40,21.35517,-88.52402,15244,20220101
41,21.35517,-88.52402,15030,20220107
42,21.35517,-88.52402,14717,20220112
43,21.35517,-88.52402,15085,20220115
44,21.35517,-88.52402,14933,20220118
45,21.35517,-88.52402,15113,20220119
46,21.35517,-88.52402,15028,20220121
47,21.35517,-88.52402,15114,20220124
48,21.35517,-88.52402,14548,20220130
49,21.35517,-88.52402,15026,20220131
50,21.35517,-88.52402,15063,20220202
51,21.35517,-88.52402,15169,20220204
52,21.35517,-88.52402,14753,20220206
53,21.35517,-88.52402,14755,20220209
54,21.35517,-88.52402,15085,20220211
55,21.35517,-88.52402,15169,20220218
56,21.35517,-88.52402,15090,20220220
57,21.35517,-88.52402,15208,20220222
58,21.35517,-88.52402,15013,20220224
59,21.35517,-88.52402,15182,20220225
60,21.35517,-88.52402,15123,20220227
61,21.35517,-88.52402,15042,20220301
62,21.35517,-88.52402,15197,20220303
63,21.35517,-88.52402,15040,20220305
64,21.35517,-88.52402,15309,20220308
65,21.35517,-88.52402,15394,20220310
66,21.35517,-88.52402,15396,20220311
67,21.35517,-88.52402,15191,20220314
68,21.35517,-88.52402,15468,20220315
69,21.35517,-88.52402,15385,20220317
70,21.35517,-88.52402,15254,20220318
71,21.35517,-88.52402,15394,20220319
72,21.35517,-88.52402,15401,20220320
73,21.35517,-88.52402,15535,20220322
74,21.35517,-88.52402,15315,20220323
75,21.35517,-88.52402,15486,20220326
76,21.35517,-88.52402,15341,20220327
77,21.35517,-88.52402,15487,20220328
78,21.35517,-88.52402,15570,20220329
79,21.35517,-88.52402,15670,20220331
80,21.35517,-88.52402,15733,20220402
81,21.35517,-88.52402,15368,20220403
82,21.35517,-88.52402,15629,20220404
83,21.35517,-88.52402,15610,20220405
84,21.35517,-88.52402,15495,20220406
85,21.35517,-88.52402,15621,20220407
86,21.35517,-88.52402,15538,20220409
87,21.35517,-88.52402,15321,20220410
88,21.35517,-88.52402,15773,20220411
89,21.35517,-88.52402,15324,20220413
90,21.35517,-88.52402,15311,20220414
91,21.35517,-88.52402,15827,20220416
92,21.35517,-88.52402,15750,20220418
93,21.35517,-88.52402,15508,20220420
94,21.35517,-88.52402,15458,20220421
95,21.35517,-88.52402,15286,20220423
96,21.35517,-88.52402,15320,20220425
97,21.35517,-88.52402,15601,20220429
98,21.35517,-88.52402,15509,20220430
99,21.35517,-88.52402,15455,20220502
100,21.35517,-88.52402,15806,20220504
101,21.35517,-88.52402,15752,20220506
102,21.35517,-88.52402,15462,20220507
103,21.35517,-88.52402,15721,20220508
104,21.35517,-88.52402,15716,20220509
105,21.35517,-88.52402,15377,20220510
106,21.35517,-88.52402,15537,20220511
107,21.35517,-88.52402,15748,20220514
108,21.35517,-88.52402,15508,20220515
109,21.35517,-88.52402,15672,20220516
110,21.35517,-88.52402,15589,20220517
111,21.35517,-88.52402,15737,20220520
112,21.35517,-88.52402,15360,20220605
113,21.35517,-88.52402,15359,20220612
114,21.35517,-88.52402,15283,20220614
115,21.35517,-88.52402,15180,20220619
116,21.35517,-88.52402,15021,20220622
117,21.35517,-88.52402,15014,20220624
118,21.35517,-88.52402,15188,20220628
119,21.35517,-88.52402,15329,20220630
120,21.35517,-88.52402,15179,20220701
121,21.35517,-88.52402,15167,20220703
122,21.35517,-88.52402,15251,20220707
123,21.35517,-88.52402,14780,20220708
124,21.35517,-88.52402,15106,20220710
125,21.35517,-88.52402,14866,20220714
126,21.35517,-88.52402,14764,20220715
127,21.35517,-88.52402,15263,20220716
128,21.35517,-88.52402,15324,20220721
129,21.35517,-88.52402,15133,20220725
130,21.35517,-88.52402,15103,20220730
131,21.35517,-88.52402,15222,20220801
132,21.35517,-88.52402,15192,20220803
133,21.35517,-88.52402,15058,20220804
134,21.35517,-88.52402,15189,20220806
135,21.35517,-88.52402,15138,20220808
136,21.35517,-88.52402,15161,20220810
137,21.35517,-88.52402,15268,20220817
138,21.35517,-88.52402,15128,20220820
139,21.35517,-88.52402,15144,20220824
140,21.35517,-88.52402,15099,20220829
141,21.35517,-88.52402,15074,20220905
142,21.35517,-88.52402,15161,20220907
143,21.35517,-88.52402,15192,20220918
144,21.35517,-88.52402,15169,20220923
145,21.35517,-88.52402,14897,20220926
146,21.35517,-88.52402,15074,20220930
147,21.35517,-88.52402,15135,20221002
148,21.35517,-88.52402,15158,20221004
