,Latitud,Longitud,LST_Day_1km,date
0,20.95278,-88.92233,15121,20210920
1,20.95278,-88.92233,15090,20210924
2,20.95278,-88.92233,15086,20210925
3,20.95278,-88.92233,15085,20210927
4,20.95278,-88.92233,15115,20210929
5,20.95278,-88.92233,15029,20211001
6,20.95278,-88.92233,15023,20211004
7,20.95278,-88.92233,15160,20211006
8,20.95278,-88.92233,15117,20211010
9,20.95278,-88.92233,15100,20211012
10,20.95278,-88.92233,15119,20211013
11,20.95278,-88.92233,15014,20211014
12,20.95278,-88.92233,15091,20211015
13,20.95278,-88.92233,15059,20211018
14,20.95278,-88.92233,14947,20211020
15,20.95278,-88.92233,15011,20211025
16,20.95278,-88.92233,15030,20211028
17,20.95278,-88.92233,15024,20211029
18,20.95278,-88.92233,15152,20211031
19,20.95278,-88.92233,14995,20211101
20,20.95278,-88.92233,15174,20211102
21,20.95278,-88.92233,15038,20211103
22,20.95278,-88.92233,14854,20211107
23,20.95278,-88.92233,15100,20211110
24,20.95278,-88.92233,15172,20211111
25,20.95278,-88.92233,14941,20211114
26,20.95278,-88.92233,14897,20211115
27,20.95278,-88.92233,15049,20211116
28,20.95278,-88.92233,14886,20211119
29,20.95278,-88.92233,15011,20211121
30,20.95278,-88.92233,15065,20211125
31,20.95278,-88.92233,14996,20211126
32,20.95278,-88.92233,15046,20211127
33,20.95278,-88.92233,14977,20211128
34,20.95278,-88.92233,14975,20211201
35,20.95278,-88.92233,15017,20211204
36,20.95278,-88.92233,15085,20211205
37,20.95278,-88.92233,15050,20211207
38,20.95278,-88.92233,14979,20211208
39,20.95278,-88.92233,15053,20211209
40,20.95278,-88.92233,15029,20211211
41,20.95278,-88.92233,15071,20211212
42,20.95278,-88.92233,15061,20211218
43,20.95278,-88.92233,15002,20211220
44,20.95278,-88.92233,14959,20211222
45,20.95278,-88.92233,14828,20211223
46,20.95278,-88.92233,14956,20211224
47,20.95278,-88.92233,15089,20211225
48,20.95278,-88.92233,14958,20211228
49,20.95278,-88.92233,15189,20220101
50,20.95278,-88.92233,14726,20220108
51,20.95278,-88.92233,15056,20220110
52,20.95278,-88.92233,14943,20220112
53,20.95278,-88.92233,14918,20220114
54,20.95278,-88.92233,15036,20220115
55,20.95278,-88.92233,14868,20220118
56,20.95278,-88.92233,15083,20220119
57,20.95278,-88.92233,14925,20220120
58,20.95278,-88.92233,15103,20220124
59,20.95278,-88.92233,15010,20220125
60,20.95278,-88.92233,14705,20220130
61,20.95278,-88.92233,14984,20220131
62,20.95278,-88.92233,15266,20220204
63,20.95278,-88.92233,15028,20220211
64,20.95278,-88.92233,14849,20220213
65,20.95278,-88.92233,15134,20220218
66,20.95278,-88.92233,15041,20220220
67,20.95278,-88.92233,15049,20220221
68,20.95278,-88.92233,15190,20220222
69,20.95278,-88.92233,15108,20220224
70,20.95278,-88.92233,15047,20220225
71,20.95278,-88.92233,14980,20220227
72,20.95278,-88.92233,15035,20220301
