,Latitud,Longitud,LST_Day_1km,date
0,21.14397,-88.75002,15187,20210920
1,21.14397,-88.75002,14981,20210924
2,21.14397,-88.75002,14972,20210925
3,21.14397,-88.75002,15027,20210927
4,21.14397,-88.75002,15156,20210929
5,21.14397,-88.75002,15067,20211001
6,21.14397,-88.75002,14975,20211002
7,21.14397,-88.75002,15075,20211004
8,21.14397,-88.75002,15062,20211006
9,21.14397,-88.75002,14882,20211009
10,21.14397,-88.75002,15114,20211010
11,21.14397,-88.75002,15069,20211011
12,21.14397,-88.75002,15112,20211012
13,21.14397,-88.75002,15073,20211013
14,21.14397,-88.75002,15035,20211014
15,21.14397,-88.75002,15054,20211015
16,21.14397,-88.75002,14889,20211017
17,21.14397,-88.75002,14933,20211018
18,21.14397,-88.75002,15002,20211020
19,21.14397,-88.75002,14959,20211025
20,21.14397,-88.75002,14962,20211028
21,21.14397,-88.75002,14865,20211029
22,21.14397,-88.75002,15040,20211031
23,21.14397,-88.75002,14997,20211101
24,21.14397,-88.75002,15015,20211102
25,21.14397,-88.75002,15045,20211103
26,21.14397,-88.75002,14918,20211105
27,21.14397,-88.75002,14999,20211109
28,21.14397,-88.75002,15022,20211110
29,21.14397,-88.75002,15045,20211111
30,21.14397,-88.75002,14931,20211114
31,21.14397,-88.75002,14840,20211115
32,21.14397,-88.75002,15019,20211116
33,21.14397,-88.75002,14936,20211119
34,21.14397,-88.75002,15029,20211125
35,21.14397,-88.75002,14953,20211126
36,21.14397,-88.75002,15032,20211127
37,21.14397,-88.75002,14915,20211128
38,21.14397,-88.75002,14948,20211201
39,21.14397,-88.75002,14823,20211202
40,21.14397,-88.75002,15038,20211204
41,21.14397,-88.75002,15050,20211205
42,21.14397,-88.75002,14950,20211207
43,21.14397,-88.75002,14935,20211208
44,21.14397,-88.75002,15035,20211209
45,21.14397,-88.75002,14968,20211212
46,21.14397,-88.75002,15081,20211213
47,21.14397,-88.75002,15063,20211215
48,21.14397,-88.75002,14885,20211223
49,21.14397,-88.75002,14917,20211224
50,21.14397,-88.75002,15042,20211225
51,21.14397,-88.75002,14989,20211228
52,21.14397,-88.75002,15028,20211230
53,21.14397,-88.75002,15210,20220101
54,21.14397,-88.75002,14949,20220114
55,21.14397,-88.75002,15081,20220115
56,21.14397,-88.75002,14923,20220118
57,21.14397,-88.75002,15081,20220119
58,21.14397,-88.75002,15056,20220124
59,21.14397,-88.75002,14891,20220131
60,21.14397,-88.75002,15025,20220202
61,21.14397,-88.75002,15114,20220204
62,21.14397,-88.75002,15043,20220211
63,21.14397,-88.75002,15124,20220220
64,21.14397,-88.75002,15040,20220221
65,21.14397,-88.75002,15170,20220222
66,21.14397,-88.75002,15014,20220224
67,21.14397,-88.75002,14947,20220225
68,21.14397,-88.75002,15015,20220226
69,21.14397,-88.75002,15031,20220227
70,21.14397,-88.75002,14954,20220301
71,21.14397,-88.75002,15087,20220303
72,21.14397,-88.75002,15100,20220304
73,21.14397,-88.75002,15069,20220305
74,21.14397,-88.75002,15125,20220308
75,21.14397,-88.75002,15210,20220310
76,21.14397,-88.75002,15252,20220311
77,21.14397,-88.75002,15074,20220314
78,21.14397,-88.75002,15331,20220315
79,21.14397,-88.75002,15029,20220317
80,21.14397,-88.75002,14945,20220318
81,21.14397,-88.75002,15149,20220320
82,21.14397,-88.75002,15127,20220321
83,21.14397,-88.75002,15317,20220322
84,21.14397,-88.75002,15185,20220323
85,21.14397,-88.75002,15091,20220326
86,21.14397,-88.75002,15262,20220327
87,21.14397,-88.75002,15297,20220328
88,21.14397,-88.75002,15328,20220329
89,21.14397,-88.75002,15471,20220331
90,21.14397,-88.75002,15494,20220402
91,21.14397,-88.75002,15378,20220403
92,21.14397,-88.75002,15403,20220404
93,21.14397,-88.75002,15452,20220405
94,21.14397,-88.75002,15347,20220406
95,21.14397,-88.75002,15474,20220407
96,21.14397,-88.75002,15335,20220409
97,21.14397,-88.75002,15508,20220411
98,21.14397,-88.75002,15347,20220413
99,21.14397,-88.75002,15286,20220414
100,21.14397,-88.75002,15615,20220416
101,21.14397,-88.75002,15538,20220418
102,21.14397,-88.75002,15190,20220419
103,21.14397,-88.75002,15270,20220420
104,21.14397,-88.75002,15348,20220421
105,21.14397,-88.75002,15522,20220423
106,21.14397,-88.75002,15432,20220425
107,21.14397,-88.75002,15149,20220428
108,21.14397,-88.75002,15302,20220429
109,21.14397,-88.75002,15179,20220502
110,21.14397,-88.75002,15257,20220504
111,21.14397,-88.75002,15264,20220507
112,21.14397,-88.75002,15327,20220508
113,21.14397,-88.75002,15271,20220509
114,21.14397,-88.75002,15228,20220510
115,21.14397,-88.75002,15228,20220511
116,21.14397,-88.75002,15219,20220512
117,21.14397,-88.75002,15346,20220513
118,21.14397,-88.75002,15367,20220514
119,21.14397,-88.75002,15330,20220515
120,21.14397,-88.75002,15386,20220516
121,21.14397,-88.75002,15313,20220517
122,21.14397,-88.75002,15286,20220520
123,21.14397,-88.75002,15298,20220605
124,21.14397,-88.75002,15097,20220611
125,21.14397,-88.75002,15154,20220612
126,21.14397,-88.75002,15257,20220614
127,21.14397,-88.75002,15116,20220621
128,21.14397,-88.75002,14993,20220623
129,21.14397,-88.75002,15025,20220624
130,21.14397,-88.75002,15034,20220625
131,21.14397,-88.75002,15107,20220626
132,21.14397,-88.75002,14942,20220628
133,21.14397,-88.75002,15106,20220630
134,21.14397,-88.75002,15151,20220702
135,21.14397,-88.75002,14987,20220703
136,21.14397,-88.75002,14992,20220704
137,21.14397,-88.75002,15059,20220705
138,21.14397,-88.75002,15135,20220707
139,21.14397,-88.75002,15035,20220710
140,21.14397,-88.75002,15288,20220716
141,21.14397,-88.75002,15019,20220717
142,21.14397,-88.75002,15052,20220719
143,21.14397,-88.75002,15209,20220721
144,21.14397,-88.75002,14991,20220726
145,21.14397,-88.75002,15204,20220801
146,21.14397,-88.75002,15122,20220803
147,21.14397,-88.75002,15048,20220804
148,21.14397,-88.75002,15101,20220806
149,21.14397,-88.75002,14998,20220808
150,21.14397,-88.75002,15060,20220812
151,21.14397,-88.75002,14965,20220814
152,21.14397,-88.75002,15176,20220817
153,21.14397,-88.75002,15028,20220819
154,21.14397,-88.75002,15038,20220820
