,Latitud,Longitud,LST_Day_1km,date
0,21.08233,-87.84324,15175,20210920
1,21.08233,-87.84324,15056,20210924
2,21.08233,-87.84324,15069,20210927
3,21.08233,-87.84324,15205,20210929
4,21.08233,-87.84324,15026,20211006
5,21.08233,-87.84324,15164,20211010
6,21.08233,-87.84324,15043,20211011
7,21.08233,-87.84324,15144,20211012
8,21.08233,-87.84324,15129,20211013
9,21.08233,-87.84324,15114,20211014
10,21.08233,-87.84324,14941,20211017
11,21.08233,-87.84324,14864,20211018
12,21.08233,-87.84324,14938,20211020
13,21.08233,-87.84324,15024,20211030
14,21.08233,-87.84324,15123,20211031
15,21.08233,-87.84324,15091,20211102
16,21.08233,-87.84324,14937,20211105
17,21.08233,-87.84324,14956,20211110
18,21.08233,-87.84324,14816,20211112
19,21.08233,-87.84324,14977,20211118
20,21.08233,-87.84324,14956,20211119
21,21.08233,-87.84324,14901,20211121
22,21.08233,-87.84324,14914,20211124
23,21.08233,-87.84324,14999,20211125
24,21.08233,-87.84324,14864,20211126
25,21.08233,-87.84324,14975,20211127
26,21.08233,-87.84324,14662,20211128
27,21.08233,-87.84324,14876,20211129
28,21.08233,-87.84324,15004,20211204
29,21.08233,-87.84324,14981,20211205
30,21.08233,-87.84324,15041,20211207
31,21.08233,-87.84324,15028,20211209
32,21.08233,-87.84324,15014,20211211
33,21.08233,-87.84324,14815,20211212
34,21.08233,-87.84324,14977,20211215
35,21.08233,-87.84324,14998,20211218
36,21.08233,-87.84324,14892,20211222
37,21.08233,-87.84324,14859,20211223
38,21.08233,-87.84324,14912,20211224
39,21.08233,-87.84324,14969,20211225
40,21.08233,-87.84324,14797,20211226
41,21.08233,-87.84324,15021,20211229
42,21.08233,-87.84324,15086,20220101
43,21.08233,-87.84324,14975,20220107
44,21.08233,-87.84324,14630,20220108
45,21.08233,-87.84324,14562,20220112
46,21.08233,-87.84324,14890,20220114
47,21.08233,-87.84324,14982,20220115
48,21.08233,-87.84324,14818,20220117
49,21.08233,-87.84324,14861,20220118
50,21.08233,-87.84324,14895,20220119
51,21.08233,-87.84324,15055,20220121
52,21.08233,-87.84324,14894,20220123
53,21.08233,-87.84324,14981,20220124
54,21.08233,-87.84324,14911,20220126
55,21.08233,-87.84324,14736,20220130
56,21.08233,-87.84324,15095,20220204
57,21.08233,-87.84324,14846,20220213
58,21.08233,-87.84324,15105,20220220
59,21.08233,-87.84324,15100,20220224
60,21.08233,-87.84324,15180,20220227
61,21.08233,-87.84324,15111,20220301
62,21.08233,-87.84324,14943,20220302
63,21.08233,-87.84324,15095,20220303
64,21.08233,-87.84324,14990,20220306
65,21.08233,-87.84324,15338,20220310
66,21.08233,-87.84324,15320,20220311
67,21.08233,-87.84324,15213,20220315
68,21.08233,-87.84324,15316,20220319
69,21.08233,-87.84324,15167,20220320
70,21.08233,-87.84324,15223,20220321
71,21.08233,-87.84324,15333,20220322
72,21.08233,-87.84324,15293,20220324
73,21.08233,-87.84324,15291,20220326
74,21.08233,-87.84324,15238,20220327
75,21.08233,-87.84324,15543,20220402
76,21.08233,-87.84324,15383,20220403
77,21.08233,-87.84324,15508,20220404
78,21.08233,-87.84324,15356,20220405
79,21.08233,-87.84324,15392,20220406
80,21.08233,-87.84324,15425,20220407
81,21.08233,-87.84324,15215,20220409
82,21.08233,-87.84324,15446,20220411
83,21.08233,-87.84324,15323,20220413
84,21.08233,-87.84324,15332,20220416
85,21.08233,-87.84324,15288,20220418
86,21.08233,-87.84324,15067,20220419
87,21.08233,-87.84324,15399,20220420
88,21.08233,-87.84324,15231,20220423
89,21.08233,-87.84324,15399,20220425
90,21.08233,-87.84324,15186,20220501
91,21.08233,-87.84324,15487,20220506
92,21.08233,-87.84324,15160,20220508
93,21.08233,-87.84324,15300,20220509
94,21.08233,-87.84324,15387,20220511
95,21.08233,-87.84324,15376,20220513
96,21.08233,-87.84324,15389,20220514
97,21.08233,-87.84324,15384,20220516
98,21.08233,-87.84324,15392,20220517
99,21.08233,-87.84324,15567,20220520
100,21.08233,-87.84324,15164,20220611
101,21.08233,-87.84324,15240,20220612
102,21.08233,-87.84324,14954,20220622
103,21.08233,-87.84324,15057,20220626
104,21.08233,-87.84324,15071,20220628
105,21.08233,-87.84324,15194,20220703
106,21.08233,-87.84324,15131,20220704
107,21.08233,-87.84324,15162,20220707
108,21.08233,-87.84324,14919,20220708
109,21.08233,-87.84324,15230,20220709
110,21.08233,-87.84324,15081,20220710
111,21.08233,-87.84324,15216,20220716
112,21.08233,-87.84324,15201,20220718
113,21.08233,-87.84324,15199,20220719
114,21.08233,-87.84324,15159,20220721
115,21.08233,-87.84324,15164,20220725
116,21.08233,-87.84324,15234,20220801
117,21.08233,-87.84324,15212,20220806
118,21.08233,-87.84324,14988,20220808
119,21.08233,-87.84324,15027,20220809
120,21.08233,-87.84324,15046,20220812
121,21.08233,-87.84324,15159,20220815
122,21.08233,-87.84324,15229,20220817
123,21.08233,-87.84324,15069,20220819
124,21.08233,-87.84324,15128,20220822
125,21.08233,-87.84324,15109,20220824
126,21.08233,-87.84324,15086,20220826
127,21.08233,-87.84324,15076,20220829
128,21.08233,-87.84324,14953,20220905
129,21.08233,-87.84324,15096,20220907
130,21.08233,-87.84324,15043,20220921
131,21.08233,-87.84324,15138,20220925
132,21.08233,-87.84324,14993,20220928
133,21.08233,-87.84324,15049,20220930
134,21.08233,-87.84324,15185,20221002
135,21.08233,-87.84324,15121,20221004
136,21.08233,-87.84324,15124,20221005
137,21.08233,-87.84324,15168,20221006
138,21.08233,-87.84324,15082,20221025
139,21.08233,-87.84324,15052,20221027
140,21.08233,-87.84324,15104,20221030
141,21.08233,-87.84324,15030,20221105
142,21.08233,-87.84324,15098,20221106
143,21.08233,-87.84324,14965,20221109
144,21.08233,-87.84324,15068,20221111
145,21.08233,-87.84324,15012,20221114
146,21.08233,-87.84324,14931,20221126
147,21.08233,-87.84324,14908,20221128
148,21.08233,-87.84324,15012,20221129
