,Latitud,Longitud,LST_Day_1km,date
0,21.50777,-88.16195,15241,20210920
1,21.50777,-88.16195,15129,20210924
2,21.50777,-88.16195,15131,20210927
3,21.50777,-88.16195,15231,20210929
4,21.50777,-88.16195,15229,20211001
5,21.50777,-88.16195,15042,20211002
6,21.50777,-88.16195,14916,20211004
7,21.50777,-88.16195,15089,20211026
8,21.50777,-88.16195,15068,20211028
9,21.50777,-88.16195,15144,20211029
10,21.50777,-88.16195,15236,20211102
11,21.50777,-88.16195,14981,20211103
12,21.50777,-88.16195,14989,20211105
13,21.50777,-88.16195,14808,20211109
14,21.50777,-88.16195,15039,20211110
15,21.50777,-88.16195,14795,20211116
16,21.50777,-88.16195,14959,20211119
17,21.50777,-88.16195,14895,20211120
18,21.50777,-88.16195,15062,20211125
19,21.50777,-88.16195,15222,20211127
20,21.50777,-88.16195,15158,20211204
21,21.50777,-88.16195,15275,20211209
22,21.50777,-88.16195,15125,20211211
23,21.50777,-88.16195,15069,20211214
24,21.50777,-88.16195,15104,20211215
25,21.50777,-88.16195,15213,20211218
26,21.50777,-88.16195,15032,20211224
27,21.50777,-88.16195,15169,20211225
28,21.50777,-88.16195,14894,20211226
29,21.50777,-88.16195,14982,20211227
30,21.50777,-88.16195,14900,20211228
31,21.50777,-88.16195,15079,20211230
32,21.50777,-88.16195,15319,20220101
33,21.50777,-88.16195,15070,20220107
34,21.50777,-88.16195,14650,20220108
35,21.50777,-88.16195,15170,20220115
36,21.50777,-88.16195,14965,20220118
37,21.50777,-88.16195,15149,20220119
38,21.50777,-88.16195,15141,20220121
39,21.50777,-88.16195,15141,20220124
40,21.50777,-88.16195,15027,20220128
41,21.50777,-88.16195,14900,20220131
42,21.50777,-88.16195,14956,20220201
43,21.50777,-88.16195,15085,20220202
44,21.50777,-88.16195,15160,20220204
45,21.50777,-88.16195,15057,20220211
46,21.50777,-88.16195,14865,20220213
47,21.50777,-88.16195,15246,20220222
48,21.50777,-88.16195,15125,20220225
49,21.50777,-88.16195,15184,20220301
50,21.50777,-88.16195,14885,20220302
51,21.50777,-88.16195,15045,20220303
52,21.50777,-88.16195,15438,20220308
53,21.50777,-88.16195,15512,20220310
54,21.50777,-88.16195,15426,20220311
55,21.50777,-88.16195,15459,20220315
56,21.50777,-88.16195,15396,20220317
57,21.50777,-88.16195,15596,20220319
58,21.50777,-88.16195,15342,20220320
59,21.50777,-88.16195,15327,20220321
60,21.50777,-88.16195,15456,20220322
61,21.50777,-88.16195,15391,20220323
62,21.50777,-88.16195,15192,20220327
63,21.50777,-88.16195,15541,20220328
64,21.50777,-88.16195,15544,20220329
65,21.50777,-88.16195,15674,20220331
66,21.50777,-88.16195,15806,20220402
67,21.50777,-88.16195,15710,20220404
68,21.50777,-88.16195,15517,20220405
69,21.50777,-88.16195,15561,20220406
70,21.50777,-88.16195,15738,20220407
71,21.50777,-88.16195,15587,20220409
72,21.50777,-88.16195,15812,20220411
73,21.50777,-88.16195,15837,20220416
74,21.50777,-88.16195,15453,20220417
75,21.50777,-88.16195,15743,20220418
