,Latitud,Longitud,LST_Day_1km,date
0,21.17614,-87.88596,15311,20210920
1,21.17614,-87.88596,15197,20210924
2,21.17614,-87.88596,15207,20210927
3,21.17614,-87.88596,15336,20210929
4,21.17614,-87.88596,15002,20211004
5,21.17614,-87.88596,15233,20211006
6,21.17614,-87.88596,15113,20211010
7,21.17614,-87.88596,15079,20211011
8,21.17614,-87.88596,15119,20211013
9,21.17614,-87.88596,15135,20211014
10,21.17614,-87.88596,15147,20211015
11,21.17614,-87.88596,14974,20211020
12,21.17614,-87.88596,14996,20211025
13,21.17614,-87.88596,15095,20211029
14,21.17614,-87.88596,15080,20211030
15,21.17614,-87.88596,15257,20211031
16,21.17614,-87.88596,15004,20211107
17,21.17614,-87.88596,14976,20211110
18,21.17614,-87.88596,14950,20211119
19,21.17614,-87.88596,14991,20211121
20,21.17614,-87.88596,14919,20211124
21,21.17614,-87.88596,15107,20211125
22,21.17614,-87.88596,15123,20211127
23,21.17614,-87.88596,14813,20211128
24,21.17614,-87.88596,14829,20211130
25,21.17614,-87.88596,15089,20211204
26,21.17614,-87.88596,15052,20211205
27,21.17614,-87.88596,15108,20211207
28,21.17614,-87.88596,15129,20211209
29,21.17614,-87.88596,15122,20211211
30,21.17614,-87.88596,14916,20211212
31,21.17614,-87.88596,15030,20211215
32,21.17614,-87.88596,15104,20211218
33,21.17614,-87.88596,14752,20211221
34,21.17614,-87.88596,14952,20211222
35,21.17614,-87.88596,14801,20211223
36,21.17614,-87.88596,14946,20211224
37,21.17614,-87.88596,15065,20211225
38,21.17614,-87.88596,15118,20211229
39,21.17614,-87.88596,15037,20211230
40,21.17614,-87.88596,15183,20220101
41,21.17614,-87.88596,15064,20220107
42,21.17614,-87.88596,15059,20220110
43,21.17614,-87.88596,14559,20220112
44,21.17614,-87.88596,15126,20220115
45,21.17614,-87.88596,14933,20220118
46,21.17614,-87.88596,15086,20220119
47,21.17614,-87.88596,15218,20220121
48,21.17614,-87.88596,15053,20220124
49,21.17614,-87.88596,14824,20220131
50,21.17614,-87.88596,14951,20220201
51,21.17614,-87.88596,15196,20220204
52,21.17614,-87.88596,15000,20220211
53,21.17614,-87.88596,15249,20220220
54,21.17614,-87.88596,15188,20220222
55,21.17614,-87.88596,15158,20220224
56,21.17614,-87.88596,15143,20220225
57,21.17614,-87.88596,15196,20220227
58,21.17614,-87.88596,15173,20220301
59,21.17614,-87.88596,15083,20220303
60,21.17614,-87.88596,15400,20220308
61,21.17614,-87.88596,15355,20220310
62,21.17614,-87.88596,15397,20220311
63,21.17614,-87.88596,15274,20220315
64,21.17614,-87.88596,15263,20220317
65,21.17614,-87.88596,15347,20220319
66,21.17614,-87.88596,15144,20220320
67,21.17614,-87.88596,15330,20220321
68,21.17614,-87.88596,15410,20220322
69,21.17614,-87.88596,15434,20220326
70,21.17614,-87.88596,15308,20220327
71,21.17614,-87.88596,15485,20220328
72,21.17614,-87.88596,15295,20220329
73,21.17614,-87.88596,15242,20220330
74,21.17614,-87.88596,15347,20220331
75,21.17614,-87.88596,15646,20220402
76,21.17614,-87.88596,15466,20220403
77,21.17614,-87.88596,15634,20220404
78,21.17614,-87.88596,15313,20220405
79,21.17614,-87.88596,15523,20220406
80,21.17614,-87.88596,15649,20220407
81,21.17614,-87.88596,15482,20220409
82,21.17614,-87.88596,15679,20220411
83,21.17614,-87.88596,15285,20220417
84,21.17614,-87.88596,15553,20220418
85,21.17614,-87.88596,15153,20220419
86,21.17614,-87.88596,15598,20220423
87,21.17614,-87.88596,15287,20220425
88,21.17614,-87.88596,15413,20220430
89,21.17614,-87.88596,15336,20220502
90,21.17614,-87.88596,15644,20220504
91,21.17614,-87.88596,15568,20220506
92,21.17614,-87.88596,15500,20220508
93,21.17614,-87.88596,15726,20220509
94,21.17614,-87.88596,15406,20220511
95,21.17614,-87.88596,15568,20220513
96,21.17614,-87.88596,15638,20220514
97,21.17614,-87.88596,15357,20220515
98,21.17614,-87.88596,15447,20220516
99,21.17614,-87.88596,15523,20220517
100,21.17614,-87.88596,15183,20220610
101,21.17614,-87.88596,15223,20220611
102,21.17614,-87.88596,15427,20220612
103,21.17614,-87.88596,15342,20220614
104,21.17614,-87.88596,15107,20220622
105,21.17614,-87.88596,15280,20220626
106,21.17614,-87.88596,15192,20220628
107,21.17614,-87.88596,15253,20220630
108,21.17614,-87.88596,15259,20220702
109,21.17614,-87.88596,15168,20220703
110,21.17614,-87.88596,15152,20220704
111,21.17614,-87.88596,15236,20220705
112,21.17614,-87.88596,15115,20220707
113,21.17614,-87.88596,14925,20220708
114,21.17614,-87.88596,15231,20220709
115,21.17614,-87.88596,15086,20220710
116,21.17614,-87.88596,14892,20220714
117,21.17614,-87.88596,15345,20220716
