,Latitud,Longitud,LST_Day_1km,date
0,21.16886,-88.89531,15126,20210920
1,21.16886,-88.89531,15027,20210925
2,21.16886,-88.89531,15099,20210927
3,21.16886,-88.89531,15224,20210929
4,21.16886,-88.89531,15091,20211004
5,21.16886,-88.89531,15028,20211006
6,21.16886,-88.89531,15070,20211010
7,21.16886,-88.89531,15104,20211012
8,21.16886,-88.89531,15226,20211013
9,21.16886,-88.89531,15055,20211014
10,21.16886,-88.89531,15112,20211015
11,21.16886,-88.89531,15011,20211018
12,21.16886,-88.89531,15004,20211025
13,21.16886,-88.89531,14988,20211028
14,21.16886,-88.89531,14939,20211029
15,21.16886,-88.89531,15048,20211031
16,21.16886,-88.89531,15029,20211101
17,21.16886,-88.89531,15093,20211102
18,21.16886,-88.89531,15079,20211105
19,21.16886,-88.89531,14915,20211106
20,21.16886,-88.89531,14765,20211107
21,21.16886,-88.89531,15027,20211109
22,21.16886,-88.89531,15045,20211110
23,21.16886,-88.89531,15103,20211111
24,21.16886,-88.89531,14944,20211114
25,21.16886,-88.89531,14888,20211115
26,21.16886,-88.89531,15132,20211116
27,21.16886,-88.89531,14979,20211118
28,21.16886,-88.89531,14986,20211121
29,21.16886,-88.89531,15086,20211125
30,21.16886,-88.89531,14839,20211126
31,21.16886,-88.89531,15089,20211127
32,21.16886,-88.89531,14946,20211128
33,21.16886,-88.89531,14982,20211201
34,21.16886,-88.89531,15105,20211204
35,21.16886,-88.89531,15130,20211205
36,21.16886,-88.89531,15119,20211207
37,21.16886,-88.89531,15083,20211208
38,21.16886,-88.89531,15047,20211209
39,21.16886,-88.89531,15086,20211212
40,21.16886,-88.89531,15005,20211213
41,21.16886,-88.89531,15063,20211215
42,21.16886,-88.89531,14881,20211221
43,21.16886,-88.89531,14782,20211222
44,21.16886,-88.89531,14953,20211224
45,21.16886,-88.89531,15093,20211225
46,21.16886,-88.89531,15000,20211227
47,21.16886,-88.89531,14986,20211228
48,21.16886,-88.89531,15061,20211229
