,Latitud,Longitud,LST_Day_1km,date
0,21.21182,-88.77888,15250,20210920
1,21.21182,-88.77888,15140,20210925
2,21.21182,-88.77888,15071,20210927
3,21.21182,-88.77888,15308,20210929
4,21.21182,-88.77888,15044,20211004
5,21.21182,-88.77888,15204,20211006
6,21.21182,-88.77888,14976,20211009
7,21.21182,-88.77888,15208,20211010
8,21.21182,-88.77888,15239,20211012
9,21.21182,-88.77888,15132,20211013
10,21.21182,-88.77888,15102,20211014
11,21.21182,-88.77888,15249,20211015
12,21.21182,-88.77888,15130,20211018
13,21.21182,-88.77888,15021,20211020
14,21.21182,-88.77888,14933,20211025
15,21.21182,-88.77888,15088,20211026
16,21.21182,-88.77888,14961,20211029
17,21.21182,-88.77888,15032,20211101
18,21.21182,-88.77888,15154,20211102
19,21.21182,-88.77888,15021,20211105
20,21.21182,-88.77888,15158,20211110
21,21.21182,-88.77888,15212,20211111
22,21.21182,-88.77888,15193,20211116
23,21.21182,-88.77888,15168,20211125
24,21.21182,-88.77888,15147,20211127
25,21.21182,-88.77888,15014,20211128
26,21.21182,-88.77888,15011,20211201
27,21.21182,-88.77888,15026,20211202
28,21.21182,-88.77888,15129,20211204
29,21.21182,-88.77888,15120,20211205
30,21.21182,-88.77888,15049,20211207
31,21.21182,-88.77888,15102,20211208
32,21.21182,-88.77888,15096,20211209
33,21.21182,-88.77888,14960,20211214
34,21.21182,-88.77888,15136,20211215
35,21.21182,-88.77888,15170,20211218
36,21.21182,-88.77888,15044,20211223
37,21.21182,-88.77888,15018,20211224
38,21.21182,-88.77888,15213,20211225
39,21.21182,-88.77888,15125,20211227
40,21.21182,-88.77888,15113,20211228
41,21.21182,-88.77888,15059,20211230
42,21.21182,-88.77888,15348,20220101
43,21.21182,-88.77888,15021,20220105
44,21.21182,-88.77888,14598,20220112
45,21.21182,-88.77888,15106,20220115
46,21.21182,-88.77888,15149,20220119
47,21.21182,-88.77888,14990,20220120
48,21.21182,-88.77888,15074,20220121
49,21.21182,-88.77888,15099,20220124
50,21.21182,-88.77888,14919,20220128
51,21.21182,-88.77888,15014,20220131
52,21.21182,-88.77888,15045,20220202
53,21.21182,-88.77888,15225,20220204
54,21.21182,-88.77888,15093,20220211
55,21.21182,-88.77888,15141,20220220
56,21.21182,-88.77888,14993,20220221
57,21.21182,-88.77888,15218,20220222
58,21.21182,-88.77888,15140,20220224
59,21.21182,-88.77888,15174,20220227
60,21.21182,-88.77888,15201,20220303
61,21.21182,-88.77888,15234,20220304
62,21.21182,-88.77888,15089,20220305
63,21.21182,-88.77888,15184,20220308
64,21.21182,-88.77888,15374,20220310
65,21.21182,-88.77888,15368,20220311
66,21.21182,-88.77888,15191,20220314
67,21.21182,-88.77888,15508,20220315
68,21.21182,-88.77888,15429,20220317
69,21.21182,-88.77888,15220,20220318
70,21.21182,-88.77888,15220,20220319
71,21.21182,-88.77888,15381,20220320
72,21.21182,-88.77888,15493,20220322
73,21.21182,-88.77888,15263,20220323
74,21.21182,-88.77888,15145,20220325
75,21.21182,-88.77888,15277,20220326
76,21.21182,-88.77888,15401,20220327
77,21.21182,-88.77888,15487,20220328
78,21.21182,-88.77888,15467,20220329
79,21.21182,-88.77888,15631,20220331
80,21.21182,-88.77888,15709,20220402
81,21.21182,-88.77888,15421,20220403
82,21.21182,-88.77888,15578,20220404
83,21.21182,-88.77888,15571,20220405
84,21.21182,-88.77888,15454,20220406
85,21.21182,-88.77888,15620,20220407
86,21.21182,-88.77888,15532,20220409
87,21.21182,-88.77888,15718,20220411
88,21.21182,-88.77888,15503,20220413
89,21.21182,-88.77888,15512,20220414
90,21.21182,-88.77888,15692,20220416
91,21.21182,-88.77888,15800,20220418
92,21.21182,-88.77888,15395,20220420
93,21.21182,-88.77888,15411,20220423
94,21.21182,-88.77888,15748,20220425
95,21.21182,-88.77888,15587,20220429
96,21.21182,-88.77888,15434,20220502
97,21.21182,-88.77888,15490,20220504
98,21.21182,-88.77888,15475,20220506
99,21.21182,-88.77888,15481,20220507
100,21.21182,-88.77888,15534,20220508
101,21.21182,-88.77888,15611,20220509
102,21.21182,-88.77888,15330,20220510
103,21.21182,-88.77888,15279,20220511
104,21.21182,-88.77888,15264,20220512
105,21.21182,-88.77888,15589,20220514
106,21.21182,-88.77888,15635,20220515
107,21.21182,-88.77888,15669,20220516
108,21.21182,-88.77888,15503,20220517
109,21.21182,-88.77888,15709,20220520
110,21.21182,-88.77888,15574,20220605
111,21.21182,-88.77888,15330,20220612
112,21.21182,-88.77888,15448,20220614
113,21.21182,-88.77888,15387,20220626
114,21.21182,-88.77888,15374,20220628
115,21.21182,-88.77888,15202,20220630
116,21.21182,-88.77888,15255,20220702
117,21.21182,-88.77888,15299,20220707
118,21.21182,-88.77888,15157,20220710
119,21.21182,-88.77888,15351,20220716
120,21.21182,-88.77888,15202,20220717
121,21.21182,-88.77888,15148,20220719
122,21.21182,-88.77888,15324,20220721
123,21.21182,-88.77888,15184,20220801
124,21.21182,-88.77888,15191,20220806
125,21.21182,-88.77888,15128,20220808
126,21.21182,-88.77888,15123,20220812
127,21.21182,-88.77888,15312,20220817
128,21.21182,-88.77888,15120,20220820
129,21.21182,-88.77888,15179,20220822
130,21.21182,-88.77888,14919,20220827
131,21.21182,-88.77888,15094,20220829
132,21.21182,-88.77888,15112,20220902
133,21.21182,-88.77888,15264,20220907
134,21.21182,-88.77888,15035,20220914
135,21.21182,-88.77888,15168,20220918
136,21.21182,-88.77888,15119,20220923
137,21.21182,-88.77888,14976,20220926
138,21.21182,-88.77888,15017,20220930
139,21.21182,-88.77888,14921,20221003
140,21.21182,-88.77888,15149,20221004
141,21.21182,-88.77888,15134,20221005
142,21.21182,-88.77888,15206,20221006
143,21.21182,-88.77888,15109,20221007
144,21.21182,-88.77888,15092,20221025
145,21.21182,-88.77888,15063,20221026
146,21.21182,-88.77888,15108,20221030
147,21.21182,-88.77888,15147,20221101
148,21.21182,-88.77888,15029,20221104
149,21.21182,-88.77888,15116,20221106
150,21.21182,-88.77888,14891,20221107
151,21.21182,-88.77888,15046,20221108
152,21.21182,-88.77888,15066,20221109
153,21.21182,-88.77888,15122,20221111
154,21.21182,-88.77888,15103,20221114
155,21.21182,-88.77888,15080,20221123
156,21.21182,-88.77888,14959,20221126
157,21.21182,-88.77888,14852,20221129
158,21.21182,-88.77888,14993,20221130
159,21.21182,-88.77888,15128,20221202
160,21.21182,-88.77888,15005,20221203
161,21.21182,-88.77888,14914,20221204
162,21.21182,-88.77888,14939,20221205
163,21.21182,-88.77888,14975,20221206
164,21.21182,-88.77888,15127,20221207
165,21.21182,-88.77888,15028,20221210
166,21.21182,-88.77888,15009,20221211
167,21.21182,-88.77888,15022,20221212
168,21.21182,-88.77888,15131,20221214
169,21.21182,-88.77888,15090,20221215
170,21.21182,-88.77888,15113,20221216
171,21.21182,-88.77888,15017,20221217
172,21.21182,-88.77888,14939,20221220
173,21.21182,-88.77888,15082,20221221
174,21.21182,-88.77888,15030,20221222
175,21.21182,-88.77888,14951,20221228
