,Latitud,Longitud,LST_Day_1km,date
0,21.39095,-88.56688,15077,20210925
1,21.39095,-88.56688,15079,20210927
2,21.39095,-88.56688,15241,20210929
3,21.39095,-88.56688,15175,20211001
4,21.39095,-88.56688,15002,20211003
5,21.39095,-88.56688,15136,20211006
6,21.39095,-88.56688,15175,20211013
7,21.39095,-88.56688,15035,20211025
8,21.39095,-88.56688,15058,20211026
9,21.39095,-88.56688,15087,20211028
10,21.39095,-88.56688,15223,20211031
11,21.39095,-88.56688,15252,20211102
12,21.39095,-88.56688,14901,20211103
13,21.39095,-88.56688,15108,20211105
14,21.39095,-88.56688,15216,20211110
15,21.39095,-88.56688,15273,20211111
16,21.39095,-88.56688,14930,20211115
17,21.39095,-88.56688,15141,20211116
18,21.39095,-88.56688,14853,20211119
19,21.39095,-88.56688,14922,20211121
20,21.39095,-88.56688,14990,20211123
21,21.39095,-88.56688,15168,20211125
22,21.39095,-88.56688,14917,20211126
23,21.39095,-88.56688,15127,20211127
24,21.39095,-88.56688,14857,20211130
25,21.39095,-88.56688,15058,20211204
26,21.39095,-88.56688,15242,20211205
27,21.39095,-88.56688,15112,20211207
28,21.39095,-88.56688,15096,20211208
29,21.39095,-88.56688,15152,20211209
30,21.39095,-88.56688,15194,20211218
31,21.39095,-88.56688,14984,20211224
32,21.39095,-88.56688,15169,20211225
33,21.39095,-88.56688,15122,20211227
34,21.39095,-88.56688,15064,20211228
35,21.39095,-88.56688,15171,20211229
36,21.39095,-88.56688,15133,20211230
37,21.39095,-88.56688,15300,20220101
38,21.39095,-88.56688,15078,20220107
39,21.39095,-88.56688,15131,20220115
40,21.39095,-88.56688,14955,20220118
41,21.39095,-88.56688,15186,20220119
42,21.39095,-88.56688,15166,20220121
43,21.39095,-88.56688,15182,20220124
44,21.39095,-88.56688,15011,20220131
45,21.39095,-88.56688,14998,20220201
46,21.39095,-88.56688,15139,20220202
47,21.39095,-88.56688,15210,20220204
48,21.39095,-88.56688,15156,20220211
49,21.39095,-88.56688,15185,20220218
50,21.39095,-88.56688,15138,20220220
51,21.39095,-88.56688,14935,20220221
52,21.39095,-88.56688,15231,20220222
53,21.39095,-88.56688,15195,20220225
54,21.39095,-88.56688,15034,20220227
55,21.39095,-88.56688,14722,20220302
56,21.39095,-88.56688,15116,20220303
57,21.39095,-88.56688,15092,20220308
58,21.39095,-88.56688,15366,20220310
59,21.39095,-88.56688,15342,20220311
60,21.39095,-88.56688,15163,20220314
61,21.39095,-88.56688,15427,20220315
62,21.39095,-88.56688,15339,20220317
63,21.39095,-88.56688,15228,20220318
64,21.39095,-88.56688,15264,20220319
65,21.39095,-88.56688,15334,20220320
66,21.39095,-88.56688,15479,20220322
67,21.39095,-88.56688,15275,20220323
68,21.39095,-88.56688,15166,20220326
69,21.39095,-88.56688,15278,20220327
70,21.39095,-88.56688,15420,20220328
71,21.39095,-88.56688,15456,20220329
72,21.39095,-88.56688,15588,20220331
73,21.39095,-88.56688,15678,20220402
74,21.39095,-88.56688,15362,20220403
75,21.39095,-88.56688,15554,20220404
76,21.39095,-88.56688,15558,20220405
77,21.39095,-88.56688,15453,20220406
78,21.39095,-88.56688,15569,20220407
79,21.39095,-88.56688,15435,20220409
80,21.39095,-88.56688,15250,20220410
81,21.39095,-88.56688,15689,20220411
82,21.39095,-88.56688,15436,20220413
83,21.39095,-88.56688,15716,20220416
84,21.39095,-88.56688,15551,20220418
85,21.39095,-88.56688,15095,20220419
86,21.39095,-88.56688,15614,20220420
87,21.39095,-88.56688,15236,20220423
88,21.39095,-88.56688,15260,20220428
89,21.39095,-88.56688,15481,20220429
90,21.39095,-88.56688,15468,20220430
91,21.39095,-88.56688,15505,20220502
92,21.39095,-88.56688,15591,20220506
93,21.39095,-88.56688,15470,20220507
94,21.39095,-88.56688,15593,20220508
95,21.39095,-88.56688,15550,20220509
96,21.39095,-88.56688,15685,20220511
97,21.39095,-88.56688,15150,20220512
98,21.39095,-88.56688,15510,20220513
99,21.39095,-88.56688,15576,20220514
100,21.39095,-88.56688,15608,20220515
101,21.39095,-88.56688,15594,20220516
102,21.39095,-88.56688,15375,20220517
103,21.39095,-88.56688,15544,20220520
104,21.39095,-88.56688,15100,20220611
105,21.39095,-88.56688,15288,20220612
106,21.39095,-88.56688,15172,20220614
107,21.39095,-88.56688,15027,20220622
108,21.39095,-88.56688,15052,20220624
109,21.39095,-88.56688,15079,20220626
110,21.39095,-88.56688,15280,20220630
111,21.39095,-88.56688,15050,20220701
112,21.39095,-88.56688,15099,20220702
113,21.39095,-88.56688,15087,20220703
114,21.39095,-88.56688,15186,20220707
115,21.39095,-88.56688,14951,20220710
116,21.39095,-88.56688,15311,20220716
117,21.39095,-88.56688,15057,20220717
118,21.39095,-88.56688,15261,20220721
119,21.39095,-88.56688,15097,20220725
120,21.39095,-88.56688,15045,20220730
121,21.39095,-88.56688,15188,20220801
122,21.39095,-88.56688,15177,20220803
123,21.39095,-88.56688,15063,20220804
124,21.39095,-88.56688,14974,20220805
125,21.39095,-88.56688,15149,20220806
126,21.39095,-88.56688,15114,20220808
127,21.39095,-88.56688,15058,20220813
128,21.39095,-88.56688,14966,20220814
129,21.39095,-88.56688,15098,20220815
130,21.39095,-88.56688,15262,20220817
131,21.39095,-88.56688,15078,20220820
132,21.39095,-88.56688,15172,20220822
133,21.39095,-88.56688,15125,20220824
134,21.39095,-88.56688,15069,20220829
135,21.39095,-88.56688,14991,20220905
136,21.39095,-88.56688,15063,20220907
137,21.39095,-88.56688,15100,20220914
138,21.39095,-88.56688,15136,20220918
139,21.39095,-88.56688,15047,20220920
140,21.39095,-88.56688,15115,20220923
141,21.39095,-88.56688,15033,20220930
142,21.39095,-88.56688,15110,20221005
143,21.39095,-88.56688,15156,20221006
144,21.39095,-88.56688,15203,20221007
145,21.39095,-88.56688,14972,20221025
146,21.39095,-88.56688,14988,20221026
147,21.39095,-88.56688,14946,20221028
148,21.39095,-88.56688,15143,20221030
149,21.39095,-88.56688,14821,20221031
150,21.39095,-88.56688,15083,20221101
151,21.39095,-88.56688,15045,20221104
152,21.39095,-88.56688,15122,20221106
153,21.39095,-88.56688,14991,20221108
154,21.39095,-88.56688,14939,20221109
155,21.39095,-88.56688,15087,20221111
156,21.39095,-88.56688,15102,20221114
157,21.39095,-88.56688,14734,20221119
158,21.39095,-88.56688,14961,20221120
159,21.39095,-88.56688,14762,20221121
160,21.39095,-88.56688,15004,20221123
161,21.39095,-88.56688,14923,20221126
162,21.39095,-88.56688,14918,20221129
163,21.39095,-88.56688,15003,20221130
164,21.39095,-88.56688,15003,20221202
165,21.39095,-88.56688,14901,20221203
166,21.39095,-88.56688,14957,20221206
167,21.39095,-88.56688,15061,20221207
168,21.39095,-88.56688,14955,20221210
169,21.39095,-88.56688,15030,20221212
170,21.39095,-88.56688,15063,20221214
171,21.39095,-88.56688,15065,20221215
172,21.39095,-88.56688,15069,20221216
173,21.39095,-88.56688,14903,20221219
174,21.39095,-88.56688,14885,20221220
175,21.39095,-88.56688,15050,20221221
176,21.39095,-88.56688,15018,20221222
177,21.39095,-88.56688,14717,20221227
178,21.39095,-88.56688,14931,20221228
