,Latitud,Longitud,LST_Day_1km,date
0,20.80921,-88.24232,15148,20210929
1,20.80921,-88.24232,15070,20211001
2,20.80921,-88.24232,14913,20211002
3,20.80921,-88.24232,15072,20211006
4,20.80921,-88.24232,14766,20211008
5,20.80921,-88.24232,14686,20211010
6,20.80921,-88.24232,15165,20211011
7,20.80921,-88.24232,15074,20211012
8,20.80921,-88.24232,15128,20211014
9,20.80921,-88.24232,14958,20211018
10,20.80921,-88.24232,15032,20211020
11,20.80921,-88.24232,14977,20211029
12,20.80921,-88.24232,15161,20211031
13,20.80921,-88.24232,15185,20211102
14,20.80921,-88.24232,14868,20211105
15,20.80921,-88.24232,14882,20211108
16,20.80921,-88.24232,14808,20211109
17,20.80921,-88.24232,14983,20211110
18,20.80921,-88.24232,15070,20211111
19,20.80921,-88.24232,14854,20211115
20,20.80921,-88.24232,14930,20211121
21,20.80921,-88.24232,14957,20211122
22,20.80921,-88.24232,14900,20211124
23,20.80921,-88.24232,15019,20211125
24,20.80921,-88.24232,14870,20211126
25,20.80921,-88.24232,15022,20211127
26,20.80921,-88.24232,14863,20211128
27,20.80921,-88.24232,14887,20211130
28,20.80921,-88.24232,14976,20211204
29,20.80921,-88.24232,14985,20211205
30,20.80921,-88.24232,14996,20211207
31,20.80921,-88.24232,14941,20211209
32,20.80921,-88.24232,14857,20211211
33,20.80921,-88.24232,14966,20211214
34,20.80921,-88.24232,14956,20211215
35,20.80921,-88.24232,14843,20211221
36,20.80921,-88.24232,14878,20211222
37,20.80921,-88.24232,14871,20211223
38,20.80921,-88.24232,14865,20211224
39,20.80921,-88.24232,14965,20211225
40,20.80921,-88.24232,14832,20211228
41,20.80921,-88.24232,14926,20211230
42,20.80921,-88.24232,15089,20220101
43,20.80921,-88.24232,14977,20220108
44,20.80921,-88.24232,14988,20220110
45,20.80921,-88.24232,14826,20220112
46,20.80921,-88.24232,14918,20220114
47,20.80921,-88.24232,15025,20220115
48,20.80921,-88.24232,14861,20220117
49,20.80921,-88.24232,14867,20220118
50,20.80921,-88.24232,14897,20220119
51,20.80921,-88.24232,15000,20220124
52,20.80921,-88.24232,14811,20220130
53,20.80921,-88.24232,14867,20220131
54,20.80921,-88.24232,15098,20220204
55,20.80921,-88.24232,14890,20220210
56,20.80921,-88.24232,14844,20220213
57,20.80921,-88.24232,14947,20220215
58,20.80921,-88.24232,15036,20220220
59,20.80921,-88.24232,15125,20220222
60,20.80921,-88.24232,15037,20220225
61,20.80921,-88.24232,15070,20220227
62,20.80921,-88.24232,14892,20220301
63,20.80921,-88.24232,15092,20220303
64,20.80921,-88.24232,15018,20220304
65,20.80921,-88.24232,15027,20220308
66,20.80921,-88.24232,15153,20220310
67,20.80921,-88.24232,15235,20220311
68,20.80921,-88.24232,15069,20220312
69,20.80921,-88.24232,15083,20220314
70,20.80921,-88.24232,15262,20220315
71,20.80921,-88.24232,15060,20220317
72,20.80921,-88.24232,15123,20220320
73,20.80921,-88.24232,15236,20220322
74,20.80921,-88.24232,15153,20220326
75,20.80921,-88.24232,15188,20220327
76,20.80921,-88.24232,15246,20220328
77,20.80921,-88.24232,15255,20220331
78,20.80921,-88.24232,15416,20220402
79,20.80921,-88.24232,15320,20220403
80,20.80921,-88.24232,15243,20220404
81,20.80921,-88.24232,15295,20220405
82,20.80921,-88.24232,15181,20220406
83,20.80921,-88.24232,15385,20220407
84,20.80921,-88.24232,15296,20220409
85,20.80921,-88.24232,15406,20220411
86,20.80921,-88.24232,15255,20220413
87,20.80921,-88.24232,15334,20220416
88,20.80921,-88.24232,15282,20220418
89,20.80921,-88.24232,15187,20220419
90,20.80921,-88.24232,15291,20220420
91,20.80921,-88.24232,15122,20220428
92,20.80921,-88.24232,15116,20220430
93,20.80921,-88.24232,15233,20220502
94,20.80921,-88.24232,15190,20220504
95,20.80921,-88.24232,15234,20220506
96,20.80921,-88.24232,15206,20220507
97,20.80921,-88.24232,15313,20220508
98,20.80921,-88.24232,15266,20220511
99,20.80921,-88.24232,15309,20220513
100,20.80921,-88.24232,15239,20220514
101,20.80921,-88.24232,15277,20220516
102,20.80921,-88.24232,15195,20220517
103,20.80921,-88.24232,14900,20220518
104,20.80921,-88.24232,15222,20220520
105,20.80921,-88.24232,15148,20220525
106,20.80921,-88.24232,15321,20220527
107,20.80921,-88.24232,15073,20220529
108,20.80921,-88.24232,15242,20220605
109,20.80921,-88.24232,15241,20220607
110,20.80921,-88.24232,15110,20220610
111,20.80921,-88.24232,15158,20220612
112,20.80921,-88.24232,14974,20220624
113,20.80921,-88.24232,15062,20220625
114,20.80921,-88.24232,15129,20220626
115,20.80921,-88.24232,15094,20220628
116,20.80921,-88.24232,15121,20220630
117,20.80921,-88.24232,15169,20220702
118,20.80921,-88.24232,15148,20220703
119,20.80921,-88.24232,15150,20220707
120,20.80921,-88.24232,15017,20220708
121,20.80921,-88.24232,15090,20220710
122,20.80921,-88.24232,15291,20220716
123,20.80921,-88.24232,15036,20220717
124,20.80921,-88.24232,15322,20220721
125,20.80921,-88.24232,15125,20220730
126,20.80921,-88.24232,15232,20220801
127,20.80921,-88.24232,15027,20220808
128,20.80921,-88.24232,15047,20220812
129,20.80921,-88.24232,15025,20220813
130,20.80921,-88.24232,15006,20220814
131,20.80921,-88.24232,15039,20220815
132,20.80921,-88.24232,15217,20220817
133,20.80921,-88.24232,15110,20220819
134,20.80921,-88.24232,15132,20220822
135,20.80921,-88.24232,15057,20220824
