,Latitud,Longitud,LST_Day_1km,date
0,21.13437,-88.63856,15143,20210920
1,21.13437,-88.63856,15186,20210929
2,21.13437,-88.63856,15099,20211001
3,21.13437,-88.63856,15041,20211004
4,21.13437,-88.63856,15062,20211006
5,21.13437,-88.63856,14923,20211009
6,21.13437,-88.63856,15141,20211010
7,21.13437,-88.63856,15050,20211011
8,21.13437,-88.63856,15091,20211013
9,21.13437,-88.63856,15049,20211014
10,21.13437,-88.63856,14898,20211017
11,21.13437,-88.63856,15032,20211018
12,21.13437,-88.63856,14975,20211020
13,21.13437,-88.63856,14981,20211025
14,21.13437,-88.63856,15038,20211026
15,21.13437,-88.63856,14955,20211029
16,21.13437,-88.63856,15006,20211030
17,21.13437,-88.63856,15077,20211031
18,21.13437,-88.63856,15087,20211102
19,21.13437,-88.63856,14974,20211103
20,21.13437,-88.63856,15041,20211105
21,21.13437,-88.63856,14985,20211106
22,21.13437,-88.63856,15077,20211110
23,21.13437,-88.63856,15133,20211111
24,21.13437,-88.63856,15081,20211116
25,21.13437,-88.63856,14958,20211119
26,21.13437,-88.63856,14964,20211121
27,21.13437,-88.63856,15117,20211125
28,21.13437,-88.63856,14998,20211126
29,21.13437,-88.63856,15105,20211127
30,21.13437,-88.63856,14784,20211128
31,21.13437,-88.63856,14998,20211202
32,21.13437,-88.63856,15125,20211204
33,21.13437,-88.63856,15151,20211205
34,21.13437,-88.63856,15103,20211207
35,21.13437,-88.63856,15069,20211208
36,21.13437,-88.63856,15148,20211209
37,21.13437,-88.63856,15079,20211214
38,21.13437,-88.63856,15061,20211215
39,21.13437,-88.63856,14960,20211220
40,21.13437,-88.63856,14953,20211222
41,21.13437,-88.63856,14994,20211223
42,21.13437,-88.63856,14965,20211224
43,21.13437,-88.63856,15156,20211225
44,21.13437,-88.63856,15118,20211227
45,21.13437,-88.63856,15060,20211228
46,21.13437,-88.63856,15120,20211229
47,21.13437,-88.63856,15302,20220101
48,21.13437,-88.63856,14875,20220105
49,21.13437,-88.63856,14995,20220107
