,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,LST_Day_1km_1,LST_Day_1km_2,LST_Day_1km_3,LST_Day_1km_4,LST_Day_1km_5,Lai_1,Lai_2,Lai_3,Lai_4,Lai_5,Resultado
8441,0.5818534339778125,0.39759259363636373,0.367896020840553,0.3956830471754074,0.5844278035064538,0.12998298440596193,0.13229028459837452,0.13038238882543074,0.13130122627150284,0.12906349616610666,0.169375,0.14466666666666667,0.15741935483870967,0.22200000000000003,0.1826666666666667,Negativo
8442,0.4845133302733302,0.5071221310645342,0.3562944412471787,0.5081589060525099,0.5158475987613201,0.13147346428879125,0.1314482639786336,0.13179143842564414,0.1311392550472416,0.1306108382872405,0.1375,0.1753333333333333,0.14903225806451612,0.15266666666666664,0.16133333333333336,Negativo
8443,0.5775792337954044,0.5115716930478811,0.4149637406151141,0.5548231912155946,0.4604596594969432,0.13137869389161713,0.13107837224663274,0.13166192814680794,0.1308003790815887,0.13082220499124092,0.14937499999999998,0.2360000000000001,0.1477419354838709,0.18599999999999997,0.1586666666666667,Positivo
8444,0.5775792337954044,0.5115716930478811,0.4149637406151141,0.5548231912155946,0.4604596594969432,0.13137869389161713,0.13107837224663274,0.13166192814680794,0.1308003790815887,0.13082220499124092,0.14937499999999998,0.2360000000000001,0.1477419354838709,0.18599999999999997,0.1586666666666667,Positivo
8445,0.47755998047068715,0.43299934069315593,0.4024046641444006,0.45122453148166336,0.47676956560462713,0.13182131472387354,0.13308290973837628,0.13102604935286546,0.13068895206915368,0.1296815140288906,0.1125,0.12733333333333335,0.12677419354838712,0.13933333333333334,0.10333333333333336,Negativo
8446,0.49062616005539894,0.3341864859685302,0.2976379044083578,0.3991396670540174,0.4441072974354029,0.1293023606444387,0.12989977312541284,0.12979320043244205,0.13128973895063323,0.13380431348898655,0.10124999999999999,0.09666666666666669,0.08935483870967742,0.11266666666666672,0.11200000000000004,Negativo
8447,0.3459880310110748,0.3267082632519305,0.3511880044975588,0.40583762923876443,0.48588138570388156,0.12977513569397775,0.1305809712529795,0.13050411737077458,0.13327589672898538,0.1365888400677752,0.0925,0.09466666666666669,0.09612903225806455,0.11533333333333337,0.10000000000000003,Negativo
8448,0.41442026011645794,0.4229312156016628,0.41251079113252703,0.5129932324091594,0.4959660897652308,0.12876820022400276,0.1294988656270641,0.1302778912613912,0.13283018867924526,0.13665546652881883,0.10750000000000001,0.2693333333333333,0.16322580645161286,0.11666666666666664,0.12000000000000005,Negativo
8449,0.5489200195297599,0.302296461785833,0.4864888256115298,0.5195928702751795,0.41034218470255535,0.1358985956750237,0.13390195571637806,0.1327280256352535,0.13057522759254472,0.1322167657448092,0.15375,0.12200000000000005,0.1261290322580645,0.17866666666666667,0.13200000000000003,Negativo
8450,0.5236641713418067,0.4008010417222977,0.4687698843979066,0.5422534868121147,0.48060173224657776,0.13075622469199621,0.13201688636167827,0.13043352593123725,0.1292978375118463,0.1294230493093248,0.185,0.2480000000000001,0.20645161290322583,0.17466666666666664,0.19,Negativo
8451,0.6780384685844183,0.5282059956341982,0.43529783261399113,0.5162638227144877,0.5337318172057469,0.13110945980873612,0.13099336607219783,0.13149462087672342,0.13047758536515322,0.12941156198845524,0.255,0.16800000000000004,0.24064516129032262,0.1906666666666667,0.19266666666666665,Negativo
8452,0.6016299547627568,0.7321663935979207,0.5474413527896808,0.5532742750520507,0.1794546176989873,0.13266024812613078,0.13017317136210907,0.13084484613011613,0.12995146606932598,0.13119209672324172,0.22375,0.214,0.1861290322580646,0.35200000000000004,0.19666666666666663,Negativo
8453,0.549960293516051,0.5394033056373397,0.34840765595436096,0.6348454917470614,0.40989575485388435,0.13036852761264756,0.13028574710663107,0.1307942648624162,0.13003876970793488,0.12842135492949655,0.1825,0.26799999999999996,0.24451612903225806,0.2693333333333333,0.14133333333333334,Negativo
8454,0.5163568474818021,0.4447592072188854,0.3713769928341912,0.3287899538874626,0.5247393575807412,0.1343865770655639,0.1347049194451624,0.13586017336590547,0.13775135693977777,0.13149995692254673,0.14125,0.10533333333333336,0.11516129032258063,0.12733333333333333,0.132,Negativo
8455,0.334606375079602,0.19376872268815834,0.4421337432558498,0.38831967612107593,0.39987291345993675,0.14117342982682862,0.13982596708882572,0.1346306594741215,0.13965135981160792,0.13785129663134313,0.06875,0.06200000000000003,0.12903225806451613,0.11600000000000005,0.10333333333333332,Negativo
8456,0.33641940804591286,0.258879624803861,0.3747114886439616,0.4963041007518768,0.34856017778317133,0.13117515292495907,0.1334321242928118,0.13432772770602835,0.13687372562534103,0.14099537635335,0.08375000000000002,0.08266666666666668,0.06451612903225808,0.07800000000000003,0.06733333333333337,Negativo
8457,0.41398497205227613,0.3953404674927394,0.3266132669823785,0.3518743307950596,0.383660023411115,0.13678922202119415,0.13845093478073575,0.137565484676933,0.13300939088481092,0.13194566497228685,0.13,0.09733333333333336,0.10806451612903227,0.11933333333333333,0.17,Negativo
8458,0.3718718192540109,0.4296152333418528,0.31098060183519977,0.3636026235918204,0.3955516003072262,0.13034375807702248,0.1308509232934149,0.13157688491649921,0.13208006662646107,0.13230981304385286,0.1125,0.08666666666666667,0.07774193548387096,0.07866666666666666,0.08933333333333335,Negativo
8459,0.5531346620991826,0.450130486736695,0.3426110907908409,0.3844800506408016,0.541698228319486,0.13451796329800983,0.13506791878464147,0.1361614376196789,0.13679676057551482,0.13131730852072027,0.1225,0.10133333333333336,0.11290322580645161,0.11799999999999998,0.16133333333333333,Negativo
8460,0.6075983664195519,0.5994489213451744,0.35401781624363315,0.6301102176308632,0.48719775515298047,0.13057960713362626,0.1301789150225439,0.13042741171206476,0.12997558944315216,0.12815829528158293,0.12875,0.30466666666666675,0.1648387096774194,0.28666666666666674,0.20000000000000007,Negativo
8461,0.597267291508615,0.7342800915241241,0.595757259101036,0.5549190174167354,0.1838202675183614,0.13294563625398464,0.13034318371097903,0.13088041976893808,0.12959421039028174,0.13114499870767637,0.195625,0.29,0.17677419354838714,0.25733333333333325,0.1353333333333334,Negativo
8462,0.6421473526861519,0.6163739492495854,0.5508214539337543,0.3700643592203657,0.4846366326014201,0.12887912466614973,0.12969415008184718,0.12801785351998374,0.12892105338732376,0.12873955371758425,0.22,0.1793333333333333,0.15967741935483873,0.16,0.17666666666666664,Negativo
8463,0.5456544272601604,0.5900188758969307,0.710287639210301,0.4922555329588552,0.5842542094488938,0.13066899284914277,0.12948508084202062,0.1313528821595422,0.12993193762384767,0.12931162229688983,0.33625,0.2626666666666667,0.20612903225806453,0.15666666666666662,0.2653333333333333,Negativo
8464,0.5543405462231021,0.5572420778373878,0.40622045484281355,0.5742429456363122,0.48841282203793523,0.12992590678039112,0.12932310961775942,0.13074757446146237,0.12985612130610838,0.1280985612130611,0.18,0.24799999999999994,0.22387096774193552,0.196,0.18133333333333332,Negativo
8465,0.715244366787374,0.6277386840432883,0.5110805128971415,0.49917370031277336,0.45756336202224096,0.13213039545102095,0.13142414060480745,0.13136788978842018,0.13140346342724218,0.13009505758019585,0.3425,0.18066666666666667,0.15870967741935474,0.15066666666666667,0.14133333333333334,Negativo
