,Latitud,Longitud,Lai,date
0,21.158,-88.85436,15,20210922
1,21.158,-88.85436,24,20210926
2,21.158,-88.85436,26,20210930
3,21.158,-88.85436,18,20211004
4,21.158,-88.85436,7,20211008
5,21.158,-88.85436,22,20211012
6,21.158,-88.85436,10,20211016
7,21.158,-88.85436,2,20211020
8,21.158,-88.85436,16,20211024
9,21.158,-88.85436,27,20211028
10,21.158,-88.85436,19,20211101
11,21.158,-88.85436,15,20211105
12,21.158,-88.85436,17,20211109
13,21.158,-88.85436,25,20211113
14,21.158,-88.85436,14,20211117
15,21.158,-88.85436,12,20211121
16,21.158,-88.85436,17,20211125
17,21.158,-88.85436,15,20211129
18,21.158,-88.85436,16,20211203
19,21.158,-88.85436,8,20211207
20,21.158,-88.85436,12,20211211
21,21.158,-88.85436,12,20211215
22,21.158,-88.85436,4,20211219
23,21.158,-88.85436,8,20211223
24,21.158,-88.85436,8,20211227
25,21.158,-88.85436,5,20211231
26,21.158,-88.85436,5,20220101
27,21.158,-88.85436,8,20220105
28,21.158,-88.85436,3,20220109
29,21.158,-88.85436,6,20220113
30,21.158,-88.85436,8,20220117
31,21.158,-88.85436,9,20220121
32,21.158,-88.85436,6,20220125
33,21.158,-88.85436,9,20220129
34,21.158,-88.85436,7,20220202
35,21.158,-88.85436,6,20220206
36,21.158,-88.85436,8,20220210
37,21.158,-88.85436,12,20220214
38,21.158,-88.85436,10,20220218
39,21.158,-88.85436,12,20220222
40,21.158,-88.85436,10,20220226
41,21.158,-88.85436,10,20220302
42,21.158,-88.85436,12,20220306
43,21.158,-88.85436,13,20220310
44,21.158,-88.85436,12,20220314
45,21.158,-88.85436,11,20220318
46,21.158,-88.85436,8,20220322
47,21.158,-88.85436,10,20220326
48,21.158,-88.85436,9,20220330
49,21.158,-88.85436,7,20220415
50,21.158,-88.85436,10,20220419
51,21.158,-88.85436,7,20220423
52,21.158,-88.85436,7,20220427
53,21.158,-88.85436,11,20220501
54,21.158,-88.85436,27,20220505
55,21.158,-88.85436,11,20220509
56,21.158,-88.85436,10,20220513
57,21.158,-88.85436,10,20220517
58,21.158,-88.85436,8,20220521
59,21.158,-88.85436,6,20220525
60,21.158,-88.85436,9,20220529
61,21.158,-88.85436,12,20220602
62,21.158,-88.85436,14,20220606
63,21.158,-88.85436,12,20220610
64,21.158,-88.85436,10,20220614
65,21.158,-88.85436,14,20220618
66,21.158,-88.85436,14,20220622
67,21.158,-88.85436,16,20220626
68,21.158,-88.85436,19,20220630
69,21.158,-88.85436,17,20220704
70,21.158,-88.85436,21,20220708
71,21.158,-88.85436,6,20220712
72,21.158,-88.85436,14,20220716
73,21.158,-88.85436,14,20220720
74,21.158,-88.85436,15,20220724
75,21.158,-88.85436,7,20220728
76,21.158,-88.85436,12,20220801
77,21.158,-88.85436,22,20220805
78,21.158,-88.85436,11,20220809
79,21.158,-88.85436,27,20220813
80,21.158,-88.85436,20,20220817
81,21.158,-88.85436,12,20220821
82,21.158,-88.85436,15,20220825
83,21.158,-88.85436,15,20220829
84,21.158,-88.85436,2,20220902
85,21.158,-88.85436,15,20220906
86,21.158,-88.85436,7,20220910
87,21.158,-88.85436,5,20220914
88,21.158,-88.85436,12,20220918
89,21.158,-88.85436,31,20220922
90,21.158,-88.85436,12,20220926
91,21.158,-88.85436,23,20220930
92,21.158,-88.85436,18,20221004
93,21.158,-88.85436,6,20221008
94,21.158,-88.85436,11,20221024
95,21.158,-88.85436,19,20221028
96,21.158,-88.85436,15,20221101
97,21.158,-88.85436,18,20221105
98,21.158,-88.85436,15,20221109
99,21.158,-88.85436,44,20221113
100,21.158,-88.85436,10,20221117
101,21.158,-88.85436,14,20221121
102,21.158,-88.85436,18,20221125
103,21.158,-88.85436,12,20221129
104,21.158,-88.85436,10,20221203
105,21.158,-88.85436,15,20221207
106,21.158,-88.85436,12,20221211
107,21.158,-88.85436,15,20221215
108,21.158,-88.85436,12,20221219
109,21.158,-88.85436,15,20221223
110,21.158,-88.85436,9,20221227
