,Latitud,Longitud,Lai,date
0,21.05314,-89.41969,17,20210922
1,21.05314,-89.41969,19,20210926
2,21.05314,-89.41969,19,20210930
3,21.05314,-89.41969,19,20211004
4,21.05314,-89.41969,12,20211008
5,21.05314,-89.41969,21,20211012
6,21.05314,-89.41969,16,20211016
7,21.05314,-89.41969,3,20211020
8,21.05314,-89.41969,15,20211024
9,21.05314,-89.41969,20,20211028
10,21.05314,-89.41969,14,20211101
11,21.05314,-89.41969,6,20211105
12,21.05314,-89.41969,19,20211109
13,21.05314,-89.41969,15,20211113
14,21.05314,-89.41969,11,20211117
15,21.05314,-89.41969,13,20211121
16,21.05314,-89.41969,14,20211125
17,21.05314,-89.41969,12,20211129
18,21.05314,-89.41969,14,20211203
19,21.05314,-89.41969,10,20211207
20,21.05314,-89.41969,10,20211211
21,21.05314,-89.41969,12,20211215
22,21.05314,-89.41969,13,20211219
23,21.05314,-89.41969,7,20211223
24,21.05314,-89.41969,9,20211227
25,21.05314,-89.41969,10,20211231
26,21.05314,-89.41969,10,20220101
27,21.05314,-89.41969,12,20220105
28,21.05314,-89.41969,12,20220109
29,21.05314,-89.41969,12,20220113
30,21.05314,-89.41969,12,20220117
31,21.05314,-89.41969,10,20220121
32,21.05314,-89.41969,9,20220125
33,21.05314,-89.41969,11,20220129
34,21.05314,-89.41969,11,20220202
35,21.05314,-89.41969,2,20220206
36,21.05314,-89.41969,13,20220210
37,21.05314,-89.41969,8,20220214
38,21.05314,-89.41969,10,20220218
39,21.05314,-89.41969,12,20220222
40,21.05314,-89.41969,17,20220226
41,21.05314,-89.41969,11,20220302
42,21.05314,-89.41969,8,20220306
43,21.05314,-89.41969,10,20220310
44,21.05314,-89.41969,8,20220314
45,21.05314,-89.41969,10,20220318
46,21.05314,-89.41969,8,20220322
47,21.05314,-89.41969,10,20220326
48,21.05314,-89.41969,9,20220330
49,21.05314,-89.41969,7,20220415
50,21.05314,-89.41969,6,20220419
51,21.05314,-89.41969,8,20220423
52,21.05314,-89.41969,7,20220427
53,21.05314,-89.41969,12,20220501
54,21.05314,-89.41969,10,20220505
55,21.05314,-89.41969,11,20220509
56,21.05314,-89.41969,10,20220513
57,21.05314,-89.41969,8,20220517
58,21.05314,-89.41969,8,20220521
59,21.05314,-89.41969,5,20220525
60,21.05314,-89.41969,5,20220529
61,21.05314,-89.41969,14,20220602
62,21.05314,-89.41969,9,20220606
63,21.05314,-89.41969,13,20220610
64,21.05314,-89.41969,12,20220614
65,21.05314,-89.41969,12,20220618
66,21.05314,-89.41969,14,20220622
67,21.05314,-89.41969,16,20220626
68,21.05314,-89.41969,15,20220630
69,21.05314,-89.41969,14,20220704
70,21.05314,-89.41969,9,20220708
71,21.05314,-89.41969,8,20220712
72,21.05314,-89.41969,16,20220716
73,21.05314,-89.41969,16,20220720
74,21.05314,-89.41969,15,20220724
75,21.05314,-89.41969,20,20220728
76,21.05314,-89.41969,16,20220801
77,21.05314,-89.41969,18,20220805
78,21.05314,-89.41969,15,20220809
79,21.05314,-89.41969,15,20220813
80,21.05314,-89.41969,18,20220817
81,21.05314,-89.41969,23,20220821
82,21.05314,-89.41969,6,20220825
83,21.05314,-89.41969,24,20220829
84,21.05314,-89.41969,7,20220902
85,21.05314,-89.41969,17,20220906
86,21.05314,-89.41969,6,20220910
87,21.05314,-89.41969,9,20220914
88,21.05314,-89.41969,12,20220918
89,21.05314,-89.41969,8,20220922
90,21.05314,-89.41969,35,20220926
91,21.05314,-89.41969,29,20220930
92,21.05314,-89.41969,19,20221004
93,21.05314,-89.41969,8,20221008
94,21.05314,-89.41969,10,20221024
95,21.05314,-89.41969,26,20221028
96,21.05314,-89.41969,8,20221101
97,21.05314,-89.41969,14,20221105
98,21.05314,-89.41969,14,20221109
99,21.05314,-89.41969,15,20221113
100,21.05314,-89.41969,6,20221117
101,21.05314,-89.41969,7,20221121
102,21.05314,-89.41969,11,20221125
103,21.05314,-89.41969,11,20221129
104,21.05314,-89.41969,15,20221203
105,21.05314,-89.41969,14,20221207
106,21.05314,-89.41969,10,20221211
107,21.05314,-89.41969,9,20221215
108,21.05314,-89.41969,13,20221219
109,21.05314,-89.41969,1,20221223
110,21.05314,-89.41969,9,20221227
