,Latitud,Longitud,Lai,date
0,20.90001,-88.90507,8,20210922
1,20.90001,-88.90507,21,20210926
2,20.90001,-88.90507,10,20210930
3,20.90001,-88.90507,23,20211004
4,20.90001,-88.90507,6,20211008
5,20.90001,-88.90507,56,20211012
6,20.90001,-88.90507,21,20211016
7,20.90001,-88.90507,5,20211020
8,20.90001,-88.90507,15,20211024
9,20.90001,-88.90507,37,20211028
10,20.90001,-88.90507,31,20211101
11,20.90001,-88.90507,11,20211105
12,20.90001,-88.90507,15,20211109
13,20.90001,-88.90507,19,20211113
14,20.90001,-88.90507,25,20211117
15,20.90001,-88.90507,43,20211121
16,20.90001,-88.90507,30,20211125
17,20.90001,-88.90507,19,20211129
18,20.90001,-88.90507,26,20211203
19,20.90001,-88.90507,24,20211207
20,20.90001,-88.90507,14,20211211
21,20.90001,-88.90507,6,20211215
22,20.90001,-88.90507,25,20211219
23,20.90001,-88.90507,12,20211223
24,20.90001,-88.90507,16,20211227
25,20.90001,-88.90507,15,20211231
26,20.90001,-88.90507,11,20220101
27,20.90001,-88.90507,10,20220105
28,20.90001,-88.90507,20,20220109
29,20.90001,-88.90507,18,20220113
30,20.90001,-88.90507,17,20220117
31,20.90001,-88.90507,9,20220121
32,20.90001,-88.90507,13,20220125
33,20.90001,-88.90507,10,20220129
34,20.90001,-88.90507,10,20220202
35,20.90001,-88.90507,2,20220206
36,20.90001,-88.90507,31,20220210
37,20.90001,-88.90507,10,20220214
38,20.90001,-88.90507,7,20220218
39,20.90001,-88.90507,37,20220222
40,20.90001,-88.90507,36,20220226
41,20.90001,-88.90507,34,20220302
42,20.90001,-88.90507,16,20220306
43,20.90001,-88.90507,21,20220310
44,20.90001,-88.90507,34,20220314
45,20.90001,-88.90507,43,20220318
46,20.90001,-88.90507,29,20220322
47,20.90001,-88.90507,25,20220326
48,20.90001,-88.90507,27,20220330
49,20.90001,-88.90507,26,20220415
50,20.90001,-88.90507,8,20220419
51,20.90001,-88.90507,20,20220423
52,20.90001,-88.90507,10,20220427
53,20.90001,-88.90507,26,20220501
54,20.90001,-88.90507,18,20220505
55,20.90001,-88.90507,26,20220509
56,20.90001,-88.90507,17,20220513
57,20.90001,-88.90507,21,20220517
58,20.90001,-88.90507,6,20220521
59,20.90001,-88.90507,10,20220525
60,20.90001,-88.90507,19,20220529
61,20.90001,-88.90507,8,20220602
62,20.90001,-88.90507,42,20220606
63,20.90001,-88.90507,29,20220610
64,20.90001,-88.90507,28,20220614
65,20.90001,-88.90507,22,20220618
66,20.90001,-88.90507,12,20220622
67,20.90001,-88.90507,26,20220626
68,20.90001,-88.90507,16,20220630
69,20.90001,-88.90507,42,20220704
70,20.90001,-88.90507,70,20220708
71,20.90001,-88.90507,70,20220712
72,20.90001,-88.90507,59,20220716
73,20.90001,-88.90507,58,20220720
74,20.90001,-88.90507,63,20220724
75,20.90001,-88.90507,17,20220728
76,20.90001,-88.90507,26,20220801
77,20.90001,-88.90507,15,20220805
78,20.90001,-88.90507,44,20220809
79,20.90001,-88.90507,22,20220813
80,20.90001,-88.90507,50,20220817
81,20.90001,-88.90507,70,20220821
82,20.90001,-88.90507,38,20220825
83,20.90001,-88.90507,8,20220829
84,20.90001,-88.90507,30,20220902
85,20.90001,-88.90507,17,20220906
86,20.90001,-88.90507,10,20220910
87,20.90001,-88.90507,49,20220914
88,20.90001,-88.90507,17,20220918
89,20.90001,-88.90507,46,20220922
90,20.90001,-88.90507,1,20220926
91,20.90001,-88.90507,60,20220930
92,20.90001,-88.90507,32,20221004
93,20.90001,-88.90507,6,20221008
94,20.90001,-88.90507,16,20221024
95,20.90001,-88.90507,5,20221028
96,20.90001,-88.90507,54,20221101
97,20.90001,-88.90507,18,20221105
98,20.90001,-88.90507,33,20221109
99,20.90001,-88.90507,43,20221113
100,20.90001,-88.90507,15,20221117
101,20.90001,-88.90507,31,20221121
102,20.90001,-88.90507,18,20221125
103,20.90001,-88.90507,50,20221129
104,20.90001,-88.90507,39,20221203
105,20.90001,-88.90507,43,20221207
106,20.90001,-88.90507,28,20221211
107,20.90001,-88.90507,17,20221215
108,20.90001,-88.90507,28,20221219
109,20.90001,-88.90507,15,20221223
110,20.90001,-88.90507,31,20221227
