,Latitud,Longitud,Lai,date
0,21.0373,-88.92887,10,20210922
1,21.0373,-88.92887,60,20210926
2,21.0373,-88.92887,35,20210930
3,21.0373,-88.92887,51,20211004
4,21.0373,-88.92887,22,20211008
5,21.0373,-88.92887,48,20211012
6,21.0373,-88.92887,18,20211016
7,21.0373,-88.92887,24,20211020
8,21.0373,-88.92887,12,20211024
9,21.0373,-88.92887,37,20211028
10,21.0373,-88.92887,18,20211101
11,21.0373,-88.92887,63,20211105
12,21.0373,-88.92887,28,20211109
13,21.0373,-88.92887,28,20211113
14,21.0373,-88.92887,19,20211117
15,21.0373,-88.92887,10,20211121
16,21.0373,-88.92887,25,20211125
17,21.0373,-88.92887,25,20211129
18,21.0373,-88.92887,24,20211203
19,21.0373,-88.92887,21,20211207
20,21.0373,-88.92887,20,20211211
21,21.0373,-88.92887,13,20211215
22,21.0373,-88.92887,19,20211219
23,21.0373,-88.92887,16,20211223
24,21.0373,-88.92887,10,20211227
25,21.0373,-88.92887,11,20211231
26,21.0373,-88.92887,12,20220101
27,21.0373,-88.92887,19,20220105
28,21.0373,-88.92887,18,20220109
29,21.0373,-88.92887,12,20220113
30,21.0373,-88.92887,21,20220117
31,21.0373,-88.92887,12,20220121
32,21.0373,-88.92887,15,20220125
33,21.0373,-88.92887,9,20220129
34,21.0373,-88.92887,15,20220202
35,21.0373,-88.92887,13,20220206
36,21.0373,-88.92887,19,20220210
37,21.0373,-88.92887,16,20220214
38,21.0373,-88.92887,25,20220218
39,21.0373,-88.92887,24,20220222
40,21.0373,-88.92887,27,20220226
41,21.0373,-88.92887,39,20220302
42,21.0373,-88.92887,19,20220306
43,21.0373,-88.92887,20,20220310
44,21.0373,-88.92887,35,20220314
45,21.0373,-88.92887,6,20220318
46,21.0373,-88.92887,21,20220322
47,21.0373,-88.92887,19,20220326
48,21.0373,-88.92887,24,20220330
49,21.0373,-88.92887,18,20220415
50,21.0373,-88.92887,16,20220419
51,21.0373,-88.92887,28,20220423
52,21.0373,-88.92887,12,20220427
53,21.0373,-88.92887,29,20220501
54,21.0373,-88.92887,25,20220505
55,21.0373,-88.92887,32,20220509
56,21.0373,-88.92887,18,20220513
57,21.0373,-88.92887,16,20220517
58,21.0373,-88.92887,22,20220521
59,21.0373,-88.92887,8,20220525
60,21.0373,-88.92887,23,20220529
61,21.0373,-88.92887,19,20220602
62,21.0373,-88.92887,38,20220606
63,21.0373,-88.92887,27,20220610
64,21.0373,-88.92887,17,20220614
65,21.0373,-88.92887,37,20220618
66,21.0373,-88.92887,66,20220622
67,21.0373,-88.92887,34,20220626
68,21.0373,-88.92887,53,20220630
69,21.0373,-88.92887,34,20220704
70,21.0373,-88.92887,51,20220708
71,21.0373,-88.92887,48,20220712
72,21.0373,-88.92887,22,20220716
73,21.0373,-88.92887,61,20220720
74,21.0373,-88.92887,50,20220724
75,21.0373,-88.92887,23,20220728
76,21.0373,-88.92887,18,20220801
77,21.0373,-88.92887,55,20220805
78,21.0373,-88.92887,7,20220809
79,21.0373,-88.92887,38,20220813
80,21.0373,-88.92887,28,20220817
81,21.0373,-88.92887,54,20220821
82,21.0373,-88.92887,31,20220825
83,21.0373,-88.92887,8,20220829
84,21.0373,-88.92887,23,20220902
85,21.0373,-88.92887,50,20220906
86,21.0373,-88.92887,14,20220910
87,21.0373,-88.92887,26,20220914
88,21.0373,-88.92887,17,20220918
89,21.0373,-88.92887,51,20220922
90,21.0373,-88.92887,7,20220926
91,21.0373,-88.92887,53,20220930
92,21.0373,-88.92887,68,20221004
93,21.0373,-88.92887,9,20221008
94,21.0373,-88.92887,11,20221024
95,21.0373,-88.92887,46,20221028
96,21.0373,-88.92887,15,20221101
97,21.0373,-88.92887,41,20221105
98,21.0373,-88.92887,32,20221109
99,21.0373,-88.92887,46,20221113
100,21.0373,-88.92887,30,20221117
101,21.0373,-88.92887,25,20221121
102,21.0373,-88.92887,17,20221125
103,21.0373,-88.92887,6,20221129
104,21.0373,-88.92887,19,20221203
105,21.0373,-88.92887,40,20221207
106,21.0373,-88.92887,32,20221211
107,21.0373,-88.92887,22,20221215
108,21.0373,-88.92887,34,20221219
109,21.0373,-88.92887,3,20221223
110,21.0373,-88.92887,21,20221227
