,Latitud,Longitud,Lai,date
0,21.255,-88.71749,14,20210922
1,21.255,-88.71749,27,20210926
2,21.255,-88.71749,12,20210930
3,21.255,-88.71749,23,20211004
4,21.255,-88.71749,19,20211008
5,21.255,-88.71749,27,20211012
6,21.255,-88.71749,23,20211016
7,21.255,-88.71749,8,20211020
8,21.255,-88.71749,19,20211024
9,21.255,-88.71749,14,20211028
10,21.255,-88.71749,20,20211101
11,21.255,-88.71749,17,20211105
12,21.255,-88.71749,10,20211109
13,21.255,-88.71749,15,20211113
14,21.255,-88.71749,9,20211117
15,21.255,-88.71749,15,20211121
16,21.255,-88.71749,28,20211125
17,21.255,-88.71749,17,20211129
18,21.255,-88.71749,15,20211203
19,21.255,-88.71749,13,20211207
20,21.255,-88.71749,12,20211211
21,21.255,-88.71749,12,20211215
22,21.255,-88.71749,9,20211219
23,21.255,-88.71749,8,20211223
24,21.255,-88.71749,15,20211227
25,21.255,-88.71749,6,20211231
26,21.255,-88.71749,6,20220101
27,21.255,-88.71749,10,20220105
28,21.255,-88.71749,8,20220109
29,21.255,-88.71749,9,20220113
30,21.255,-88.71749,11,20220117
31,21.255,-88.71749,9,20220121
32,21.255,-88.71749,10,20220125
33,21.255,-88.71749,9,20220129
34,21.255,-88.71749,9,20220202
35,21.255,-88.71749,8,20220206
36,21.255,-88.71749,9,20220210
37,21.255,-88.71749,5,20220214
38,21.255,-88.71749,12,20220218
39,21.255,-88.71749,13,20220222
40,21.255,-88.71749,12,20220226
41,21.255,-88.71749,15,20220302
42,21.255,-88.71749,15,20220306
43,21.255,-88.71749,19,20220310
44,21.255,-88.71749,17,20220314
45,21.255,-88.71749,17,20220318
46,21.255,-88.71749,22,20220322
47,21.255,-88.71749,13,20220326
48,21.255,-88.71749,12,20220330
49,21.255,-88.71749,10,20220415
50,21.255,-88.71749,10,20220419
51,21.255,-88.71749,10,20220423
52,21.255,-88.71749,8,20220427
53,21.255,-88.71749,7,20220501
54,21.255,-88.71749,12,20220505
55,21.255,-88.71749,10,20220509
56,21.255,-88.71749,9,20220513
57,21.255,-88.71749,11,20220517
58,21.255,-88.71749,8,20220521
59,21.255,-88.71749,5,20220525
60,21.255,-88.71749,6,20220529
61,21.255,-88.71749,21,20220602
62,21.255,-88.71749,6,20220606
63,21.255,-88.71749,18,20220610
64,21.255,-88.71749,7,20220614
65,21.255,-88.71749,21,20220618
66,21.255,-88.71749,19,20220622
67,21.255,-88.71749,21,20220626
68,21.255,-88.71749,16,20220630
69,21.255,-88.71749,23,20220704
70,21.255,-88.71749,7,20220708
71,21.255,-88.71749,12,20220712
72,21.255,-88.71749,27,20220716
73,21.255,-88.71749,24,20220720
74,21.255,-88.71749,31,20220724
75,21.255,-88.71749,7,20220728
76,21.255,-88.71749,39,20220801
77,21.255,-88.71749,16,20220805
78,21.255,-88.71749,12,20220809
79,21.255,-88.71749,14,20220813
80,21.255,-88.71749,19,20220817
81,21.255,-88.71749,16,20220821
82,21.255,-88.71749,20,20220825
83,21.255,-88.71749,23,20220829
84,21.255,-88.71749,10,20220902
85,21.255,-88.71749,10,20220906
86,21.255,-88.71749,20,20220910
87,21.255,-88.71749,12,20220914
88,21.255,-88.71749,60,20220918
89,21.255,-88.71749,7,20220922
90,21.255,-88.71749,10,20220926
91,21.255,-88.71749,26,20220930
92,21.255,-88.71749,22,20221004
93,21.255,-88.71749,12,20221008
94,21.255,-88.71749,10,20221024
95,21.255,-88.71749,23,20221028
96,21.255,-88.71749,21,20221101
97,21.255,-88.71749,25,20221105
98,21.255,-88.71749,19,20221109
99,21.255,-88.71749,24,20221113
100,21.255,-88.71749,14,20221117
101,21.255,-88.71749,15,20221121
102,21.255,-88.71749,24,20221125
103,21.255,-88.71749,23,20221129
104,21.255,-88.71749,11,20221203
105,21.255,-88.71749,11,20221207
106,21.255,-88.71749,11,20221211
107,21.255,-88.71749,12,20221215
108,21.255,-88.71749,15,20221219
109,21.255,-88.71749,1,20221223
110,21.255,-88.71749,18,20221227
