,Latitud,Longitud,Lai,date
0,21.04584,-88.9221,6,20210922
1,21.04584,-88.9221,25,20210926
2,21.04584,-88.9221,31,20210930
3,21.04584,-88.9221,21,20211004
4,21.04584,-88.9221,26,20211008
5,21.04584,-88.9221,25,20211012
6,21.04584,-88.9221,10,20211016
7,21.04584,-88.9221,8,20211020
8,21.04584,-88.9221,10,20211024
9,21.04584,-88.9221,17,20211028
10,21.04584,-88.9221,17,20211101
11,21.04584,-88.9221,12,20211105
12,21.04584,-88.9221,14,20211109
13,21.04584,-88.9221,12,20211113
14,21.04584,-88.9221,9,20211117
15,21.04584,-88.9221,12,20211121
16,21.04584,-88.9221,12,20211125
17,21.04584,-88.9221,9,20211129
18,21.04584,-88.9221,10,20211203
19,21.04584,-88.9221,8,20211207
20,21.04584,-88.9221,11,20211211
21,21.04584,-88.9221,9,20211215
22,21.04584,-88.9221,9,20211219
23,21.04584,-88.9221,6,20211223
24,21.04584,-88.9221,7,20211227
25,21.04584,-88.9221,7,20211231
26,21.04584,-88.9221,6,20220101
27,21.04584,-88.9221,10,20220105
28,21.04584,-88.9221,9,20220109
29,21.04584,-88.9221,13,20220113
30,21.04584,-88.9221,10,20220117
31,21.04584,-88.9221,10,20220121
32,21.04584,-88.9221,9,20220125
33,21.04584,-88.9221,7,20220129
34,21.04584,-88.9221,10,20220202
35,21.04584,-88.9221,1,20220206
36,21.04584,-88.9221,12,20220210
37,21.04584,-88.9221,13,20220214
38,21.04584,-88.9221,12,20220218
39,21.04584,-88.9221,15,20220222
40,21.04584,-88.9221,13,20220226
41,21.04584,-88.9221,17,20220302
42,21.04584,-88.9221,17,20220306
43,21.04584,-88.9221,14,20220310
44,21.04584,-88.9221,17,20220314
45,21.04584,-88.9221,8,20220318
46,21.04584,-88.9221,11,20220322
47,21.04584,-88.9221,16,20220326
48,21.04584,-88.9221,13,20220330
49,21.04584,-88.9221,10,20220415
50,21.04584,-88.9221,10,20220419
51,21.04584,-88.9221,11,20220423
52,21.04584,-88.9221,10,20220427
53,21.04584,-88.9221,7,20220501
54,21.04584,-88.9221,12,20220505
55,21.04584,-88.9221,10,20220509
56,21.04584,-88.9221,11,20220513
57,21.04584,-88.9221,9,20220517
58,21.04584,-88.9221,8,20220521
59,21.04584,-88.9221,12,20220525
60,21.04584,-88.9221,15,20220529
61,21.04584,-88.9221,17,20220602
62,21.04584,-88.9221,20,20220606
63,21.04584,-88.9221,12,20220610
64,21.04584,-88.9221,12,20220614
65,21.04584,-88.9221,19,20220618
66,21.04584,-88.9221,11,20220622
67,21.04584,-88.9221,19,20220626
68,21.04584,-88.9221,27,20220630
69,21.04584,-88.9221,25,20220704
70,21.04584,-88.9221,19,20220708
71,21.04584,-88.9221,15,20220712
72,21.04584,-88.9221,24,20220716
73,21.04584,-88.9221,23,20220720
74,21.04584,-88.9221,24,20220724
75,21.04584,-88.9221,25,20220728
76,21.04584,-88.9221,26,20220801
77,21.04584,-88.9221,30,20220805
78,21.04584,-88.9221,16,20220809
79,21.04584,-88.9221,10,20220813
80,21.04584,-88.9221,25,20220817
81,21.04584,-88.9221,28,20220821
82,21.04584,-88.9221,14,20220825
83,21.04584,-88.9221,17,20220829
84,21.04584,-88.9221,19,20220902
85,21.04584,-88.9221,16,20220906
86,21.04584,-88.9221,12,20220910
87,21.04584,-88.9221,29,20220914
88,21.04584,-88.9221,22,20220918
89,21.04584,-88.9221,28,20220922
90,21.04584,-88.9221,11,20220926
91,21.04584,-88.9221,52,20220930
92,21.04584,-88.9221,34,20221004
93,21.04584,-88.9221,7,20221008
94,21.04584,-88.9221,21,20221024
95,21.04584,-88.9221,20,20221028
96,21.04584,-88.9221,12,20221101
97,21.04584,-88.9221,33,20221105
98,21.04584,-88.9221,24,20221109
99,21.04584,-88.9221,20,20221113
100,21.04584,-88.9221,16,20221117
101,21.04584,-88.9221,31,20221121
102,21.04584,-88.9221,10,20221125
103,21.04584,-88.9221,19,20221129
104,21.04584,-88.9221,21,20221203
105,21.04584,-88.9221,20,20221207
106,21.04584,-88.9221,17,20221211
107,21.04584,-88.9221,13,20221215
108,21.04584,-88.9221,17,20221219
109,21.04584,-88.9221,1,20221223
110,21.04584,-88.9221,12,20221227
