,Latitud,Longitud,Lai,date
0,20.94322,-88.91384,20,20210922
1,20.94322,-88.91384,25,20210926
2,20.94322,-88.91384,26,20210930
3,20.94322,-88.91384,26,20211004
4,20.94322,-88.91384,25,20211008
5,20.94322,-88.91384,22,20211012
6,20.94322,-88.91384,16,20211016
7,20.94322,-88.91384,7,20211020
8,20.94322,-88.91384,8,20211024
9,20.94322,-88.91384,20,20211028
10,20.94322,-88.91384,15,20211101
11,20.94322,-88.91384,12,20211105
12,20.94322,-88.91384,15,20211109
13,20.94322,-88.91384,12,20211113
14,20.94322,-88.91384,12,20211117
15,20.94322,-88.91384,10,20211121
16,20.94322,-88.91384,15,20211125
17,20.94322,-88.91384,15,20211129
18,20.94322,-88.91384,14,20211203
19,20.94322,-88.91384,11,20211207
20,20.94322,-88.91384,19,20211211
21,20.94322,-88.91384,8,20211215
22,20.94322,-88.91384,17,20211219
23,20.94322,-88.91384,8,20211223
24,20.94322,-88.91384,6,20211227
25,20.94322,-88.91384,9,20211231
26,20.94322,-88.91384,9,20220101
27,20.94322,-88.91384,13,20220105
28,20.94322,-88.91384,12,20220109
29,20.94322,-88.91384,8,20220113
30,20.94322,-88.91384,15,20220117
31,20.94322,-88.91384,6,20220121
32,20.94322,-88.91384,8,20220125
33,20.94322,-88.91384,14,20220129
34,20.94322,-88.91384,6,20220202
35,20.94322,-88.91384,6,20220206
36,20.94322,-88.91384,12,20220210
37,20.94322,-88.91384,6,20220214
38,20.94322,-88.91384,10,20220218
39,20.94322,-88.91384,12,20220222
40,20.94322,-88.91384,7,20220226
41,20.94322,-88.91384,14,20220302
42,20.94322,-88.91384,17,20220306
43,20.94322,-88.91384,10,20220310
44,20.94322,-88.91384,12,20220314
45,20.94322,-88.91384,7,20220318
46,20.94322,-88.91384,8,20220322
47,20.94322,-88.91384,12,20220326
48,20.94322,-88.91384,9,20220330
49,20.94322,-88.91384,7,20220415
50,20.94322,-88.91384,10,20220419
51,20.94322,-88.91384,8,20220423
52,20.94322,-88.91384,10,20220427
53,20.94322,-88.91384,10,20220501
54,20.94322,-88.91384,8,20220505
55,20.94322,-88.91384,8,20220509
56,20.94322,-88.91384,11,20220513
57,20.94322,-88.91384,7,20220517
58,20.94322,-88.91384,7,20220521
59,20.94322,-88.91384,8,20220525
60,20.94322,-88.91384,7,20220529
61,20.94322,-88.91384,16,20220602
62,20.94322,-88.91384,15,20220606
63,20.94322,-88.91384,15,20220610
64,20.94322,-88.91384,18,20220614
65,20.94322,-88.91384,11,20220618
66,20.94322,-88.91384,59,20220622
67,20.94322,-88.91384,18,20220626
68,20.94322,-88.91384,25,20220630
69,20.94322,-88.91384,16,20220704
70,20.94322,-88.91384,17,20220708
71,20.94322,-88.91384,6,20220712
72,20.94322,-88.91384,7,20220716
73,20.94322,-88.91384,23,20220720
74,20.94322,-88.91384,24,20220724
75,20.94322,-88.91384,22,20220728
76,20.94322,-88.91384,19,20220801
77,20.94322,-88.91384,57,20220805
78,20.94322,-88.91384,15,20220809
79,20.94322,-88.91384,43,20220813
80,20.94322,-88.91384,28,20220817
81,20.94322,-88.91384,8,20220821
82,20.94322,-88.91384,28,20220825
83,20.94322,-88.91384,30,20220829
84,20.94322,-88.91384,8,20220902
85,20.94322,-88.91384,22,20220906
86,20.94322,-88.91384,9,20220910
87,20.94322,-88.91384,21,20220914
88,20.94322,-88.91384,12,20220918
89,20.94322,-88.91384,23,20220922
90,20.94322,-88.91384,11,20220926
91,20.94322,-88.91384,19,20220930
92,20.94322,-88.91384,11,20221004
93,20.94322,-88.91384,9,20221008
94,20.94322,-88.91384,18,20221024
95,20.94322,-88.91384,23,20221028
96,20.94322,-88.91384,19,20221101
97,20.94322,-88.91384,20,20221105
98,20.94322,-88.91384,19,20221109
99,20.94322,-88.91384,22,20221113
100,20.94322,-88.91384,23,20221117
101,20.94322,-88.91384,15,20221121
102,20.94322,-88.91384,9,20221125
103,20.94322,-88.91384,24,20221129
104,20.94322,-88.91384,19,20221203
105,20.94322,-88.91384,10,20221207
106,20.94322,-88.91384,15,20221211
107,20.94322,-88.91384,9,20221215
108,20.94322,-88.91384,15,20221219
109,20.94322,-88.91384,8,20221223
110,20.94322,-88.91384,17,20221227
