,Latitud,Longitud,Lai,date
0,20.75472,-89.78109,48,20210922
1,20.75472,-89.78109,8,20210926
2,20.75472,-89.78109,50,20210930
3,20.75472,-89.78109,48,20211004
4,20.75472,-89.78109,51,20211008
5,20.75472,-89.78109,50,20211012
6,20.75472,-89.78109,8,20211016
7,20.75472,-89.78109,1,20211020
8,20.75472,-89.78109,19,20211024
9,20.75472,-89.78109,55,20211028
10,20.75472,-89.78109,56,20211101
11,20.75472,-89.78109,52,20211105
12,20.75472,-89.78109,12,20211109
13,20.75472,-89.78109,33,20211113
14,20.75472,-89.78109,23,20211117
15,20.75472,-89.78109,15,20211121
16,20.75472,-89.78109,44,20211125
17,20.75472,-89.78109,48,20211129
18,20.75472,-89.78109,28,20211203
19,20.75472,-89.78109,29,20211207
20,20.75472,-89.78109,13,20211211
21,20.75472,-89.78109,23,20211215
22,20.75472,-89.78109,17,20211219
23,20.75472,-89.78109,14,20211223
24,20.75472,-89.78109,9,20211227
25,20.75472,-89.78109,12,20211231
26,20.75472,-89.78109,8,20220101
27,20.75472,-89.78109,14,20220105
28,20.75472,-89.78109,10,20220109
29,20.75472,-89.78109,17,20220113
30,20.75472,-89.78109,16,20220117
31,20.75472,-89.78109,11,20220121
32,20.75472,-89.78109,11,20220125
33,20.75472,-89.78109,16,20220129
34,20.75472,-89.78109,12,20220202
35,20.75472,-89.78109,11,20220206
36,20.75472,-89.78109,11,20220210
37,20.75472,-89.78109,11,20220214
38,20.75472,-89.78109,13,20220218
39,20.75472,-89.78109,10,20220222
40,20.75472,-89.78109,10,20220226
41,20.75472,-89.78109,13,20220302
42,20.75472,-89.78109,9,20220306
43,20.75472,-89.78109,11,20220310
44,20.75472,-89.78109,7,20220314
45,20.75472,-89.78109,10,20220318
46,20.75472,-89.78109,9,20220322
47,20.75472,-89.78109,12,20220326
48,20.75472,-89.78109,21,20220330
49,20.75472,-89.78109,22,20220415
50,20.75472,-89.78109,17,20220419
51,20.75472,-89.78109,20,20220423
52,20.75472,-89.78109,20,20220427
53,20.75472,-89.78109,25,20220501
54,20.75472,-89.78109,18,20220505
55,20.75472,-89.78109,17,20220509
56,20.75472,-89.78109,15,20220513
57,20.75472,-89.78109,15,20220517
58,20.75472,-89.78109,13,20220521
59,20.75472,-89.78109,4,20220525
60,20.75472,-89.78109,3,20220529
61,20.75472,-89.78109,12,20220602
62,20.75472,-89.78109,14,20220606
63,20.75472,-89.78109,23,20220610
64,20.75472,-89.78109,45,20220614
65,20.75472,-89.78109,47,20220618
66,20.75472,-89.78109,56,20220622
67,20.75472,-89.78109,48,20220626
68,20.75472,-89.78109,68,20220630
69,20.75472,-89.78109,55,20220704
70,20.75472,-89.78109,44,20220708
71,20.75472,-89.78109,12,20220712
72,20.75472,-89.78109,51,20220716
73,20.75472,-89.78109,47,20220720
74,20.75472,-89.78109,11,20220724
75,20.75472,-89.78109,43,20220728
76,20.75472,-89.78109,60,20220801
77,20.75472,-89.78109,44,20220805
78,20.75472,-89.78109,59,20220809
79,20.75472,-89.78109,42,20220813
80,20.75472,-89.78109,51,20220817
81,20.75472,-89.78109,56,20220821
82,20.75472,-89.78109,21,20220825
83,20.75472,-89.78109,70,20220829
84,20.75472,-89.78109,10,20220902
85,20.75472,-89.78109,51,20220906
86,20.75472,-89.78109,48,20220910
87,20.75472,-89.78109,57,20220914
88,20.75472,-89.78109,69,20220918
89,20.75472,-89.78109,45,20220922
90,20.75472,-89.78109,70,20220926
91,20.75472,-89.78109,48,20220930
92,20.75472,-89.78109,65,20221004
93,20.75472,-89.78109,29,20221008
94,20.75472,-89.78109,52,20221024
95,20.75472,-89.78109,62,20221028
96,20.75472,-89.78109,56,20221101
97,20.75472,-89.78109,55,20221105
98,20.75472,-89.78109,54,20221109
99,20.75472,-89.78109,49,20221113
100,20.75472,-89.78109,70,20221117
101,20.75472,-89.78109,16,20221121
102,20.75472,-89.78109,47,20221125
103,20.75472,-89.78109,48,20221129
104,20.75472,-89.78109,43,20221203
105,20.75472,-89.78109,48,20221207
106,20.75472,-89.78109,41,20221211
107,20.75472,-89.78109,44,20221215
108,20.75472,-89.78109,45,20221219
109,20.75472,-89.78109,3,20221223
110,20.75472,-89.78109,42,20221227
