,Latitud,Longitud,Lai,date
0,21.26528,-88.84196,14,20210922
1,21.26528,-88.84196,46,20210926
2,21.26528,-88.84196,18,20210930
3,21.26528,-88.84196,52,20211004
4,21.26528,-88.84196,64,20211008
5,21.26528,-88.84196,45,20211012
6,21.26528,-88.84196,13,20211016
7,21.26528,-88.84196,9,20211020
8,21.26528,-88.84196,65,20211024
9,21.26528,-88.84196,61,20211028
10,21.26528,-88.84196,11,20211101
11,21.26528,-88.84196,46,20211105
12,21.26528,-88.84196,15,20211109
13,21.26528,-88.84196,44,20211113
14,21.26528,-88.84196,19,20211117
15,21.26528,-88.84196,11,20211121
16,21.26528,-88.84196,16,20211125
17,21.26528,-88.84196,18,20211129
18,21.26528,-88.84196,16,20211203
19,21.26528,-88.84196,17,20211207
20,21.26528,-88.84196,12,20211211
21,21.26528,-88.84196,11,20211215
22,21.26528,-88.84196,7,20211219
23,21.26528,-88.84196,17,20211223
24,21.26528,-88.84196,12,20211227
25,21.26528,-88.84196,11,20211231
26,21.26528,-88.84196,11,20220101
27,21.26528,-88.84196,7,20220105
28,21.26528,-88.84196,17,20220109
29,21.26528,-88.84196,12,20220113
30,21.26528,-88.84196,12,20220117
31,21.26528,-88.84196,12,20220121
32,21.26528,-88.84196,12,20220125
33,21.26528,-88.84196,6,20220129
34,21.26528,-88.84196,16,20220202
35,21.26528,-88.84196,7,20220206
36,21.26528,-88.84196,44,20220210
37,21.26528,-88.84196,4,20220214
38,21.26528,-88.84196,21,20220218
39,21.26528,-88.84196,18,20220222
40,21.26528,-88.84196,22,20220226
41,21.26528,-88.84196,27,20220302
42,21.26528,-88.84196,15,20220306
43,21.26528,-88.84196,18,20220310
44,21.26528,-88.84196,36,20220314
45,21.26528,-88.84196,15,20220318
46,21.26528,-88.84196,16,20220322
47,21.26528,-88.84196,47,20220326
48,21.26528,-88.84196,13,20220330
49,21.26528,-88.84196,10,20220415
50,21.26528,-88.84196,7,20220419
51,21.26528,-88.84196,10,20220423
52,21.26528,-88.84196,4,20220427
53,21.26528,-88.84196,50,20220501
54,21.26528,-88.84196,19,20220505
55,21.26528,-88.84196,42,20220509
56,21.26528,-88.84196,42,20220513
57,21.26528,-88.84196,28,20220517
58,21.26528,-88.84196,14,20220521
59,21.26528,-88.84196,12,20220525
60,21.26528,-88.84196,5,20220529
61,21.26528,-88.84196,17,20220602
62,21.26528,-88.84196,22,20220606
63,21.26528,-88.84196,19,20220610
64,21.26528,-88.84196,15,20220614
65,21.26528,-88.84196,10,20220618
66,21.26528,-88.84196,29,20220622
67,21.26528,-88.84196,14,20220626
68,21.26528,-88.84196,39,20220630
69,21.26528,-88.84196,49,20220704
70,21.26528,-88.84196,17,20220708
71,21.26528,-88.84196,43,20220712
72,21.26528,-88.84196,45,20220716
73,21.26528,-88.84196,20,20220720
74,21.26528,-88.84196,21,20220724
75,21.26528,-88.84196,16,20220728
76,21.26528,-88.84196,36,20220801
77,21.26528,-88.84196,65,20220805
78,21.26528,-88.84196,25,20220809
79,21.26528,-88.84196,16,20220813
80,21.26528,-88.84196,34,20220817
81,21.26528,-88.84196,47,20220821
82,21.26528,-88.84196,15,20220825
83,21.26528,-88.84196,55,20220829
84,21.26528,-88.84196,10,20220902
85,21.26528,-88.84196,46,20220906
86,21.26528,-88.84196,26,20220910
87,21.26528,-88.84196,15,20220914
88,21.26528,-88.84196,41,20220918
89,21.26528,-88.84196,55,20220922
90,21.26528,-88.84196,43,20220926
91,21.26528,-88.84196,51,20220930
92,21.26528,-88.84196,55,20221004
93,21.26528,-88.84196,20,20221008
94,21.26528,-88.84196,17,20221024
95,21.26528,-88.84196,40,20221028
96,21.26528,-88.84196,34,20221101
97,21.26528,-88.84196,44,20221105
98,21.26528,-88.84196,43,20221109
99,21.26528,-88.84196,67,20221113
100,21.26528,-88.84196,44,20221117
101,21.26528,-88.84196,44,20221121
102,21.26528,-88.84196,25,20221125
103,21.26528,-88.84196,5,20221129
104,21.26528,-88.84196,5,20221203
105,21.26528,-88.84196,45,20221207
106,21.26528,-88.84196,43,20221211
107,21.26528,-88.84196,44,20221215
108,21.26528,-88.84196,18,20221219
109,21.26528,-88.84196,1,20221223
110,21.26528,-88.84196,17,20221227
