,Latitud,Longitud,Lai,date
0,21.19564,-88.72095,12,20210922
1,21.19564,-88.72095,20,20210926
2,21.19564,-88.72095,15,20210930
3,21.19564,-88.72095,16,20211004
4,21.19564,-88.72095,18,20211008
5,21.19564,-88.72095,19,20211012
6,21.19564,-88.72095,12,20211016
7,21.19564,-88.72095,7,20211020
8,21.19564,-88.72095,19,20211024
9,21.19564,-88.72095,32,20211028
10,21.19564,-88.72095,16,20211101
11,21.19564,-88.72095,16,20211105
12,21.19564,-88.72095,17,20211109
13,21.19564,-88.72095,17,20211113
14,21.19564,-88.72095,12,20211117
15,21.19564,-88.72095,14,20211121
16,21.19564,-88.72095,18,20211125
17,21.19564,-88.72095,14,20211129
18,21.19564,-88.72095,15,20211203
19,21.19564,-88.72095,13,20211207
20,21.19564,-88.72095,8,20211211
21,21.19564,-88.72095,14,20211215
22,21.19564,-88.72095,7,20211219
23,21.19564,-88.72095,8,20211223
24,21.19564,-88.72095,6,20211227
25,21.19564,-88.72095,6,20211231
26,21.19564,-88.72095,6,20220101
27,21.19564,-88.72095,14,20220105
28,21.19564,-88.72095,2,20220109
29,21.19564,-88.72095,9,20220113
30,21.19564,-88.72095,9,20220117
31,21.19564,-88.72095,6,20220121
32,21.19564,-88.72095,8,20220125
33,21.19564,-88.72095,13,20220129
34,21.19564,-88.72095,6,20220202
35,21.19564,-88.72095,1,20220206
36,21.19564,-88.72095,8,20220210
37,21.19564,-88.72095,1,20220214
38,21.19564,-88.72095,10,20220218
39,21.19564,-88.72095,12,20220222
40,21.19564,-88.72095,10,20220226
41,21.19564,-88.72095,16,20220302
42,21.19564,-88.72095,16,20220306
43,21.19564,-88.72095,16,20220310
44,21.19564,-88.72095,13,20220314
45,21.19564,-88.72095,12,20220318
46,21.19564,-88.72095,10,20220322
47,21.19564,-88.72095,13,20220326
48,21.19564,-88.72095,10,20220330
49,21.19564,-88.72095,10,20220415
50,21.19564,-88.72095,8,20220419
51,21.19564,-88.72095,10,20220423
52,21.19564,-88.72095,14,20220427
53,21.19564,-88.72095,15,20220501
54,21.19564,-88.72095,10,20220505
55,21.19564,-88.72095,34,20220509
56,21.19564,-88.72095,8,20220513
57,21.19564,-88.72095,10,20220517
58,21.19564,-88.72095,7,20220521
59,21.19564,-88.72095,7,20220525
60,21.19564,-88.72095,9,20220529
61,21.19564,-88.72095,12,20220602
62,21.19564,-88.72095,12,20220606
63,21.19564,-88.72095,14,20220610
64,21.19564,-88.72095,17,20220614
65,21.19564,-88.72095,12,20220618
66,21.19564,-88.72095,5,20220622
67,21.19564,-88.72095,19,20220626
68,21.19564,-88.72095,23,20220630
69,21.19564,-88.72095,22,20220704
70,21.19564,-88.72095,27,20220708
71,21.19564,-88.72095,10,20220712
72,21.19564,-88.72095,21,20220716
73,21.19564,-88.72095,10,20220720
74,21.19564,-88.72095,5,20220724
75,21.19564,-88.72095,16,20220728
76,21.19564,-88.72095,13,20220801
77,21.19564,-88.72095,20,20220805
78,21.19564,-88.72095,10,20220809
79,21.19564,-88.72095,30,20220813
80,21.19564,-88.72095,21,20220817
81,21.19564,-88.72095,30,20220821
82,21.19564,-88.72095,15,20220825
83,21.19564,-88.72095,22,20220829
84,21.19564,-88.72095,16,20220902
85,21.19564,-88.72095,19,20220906
86,21.19564,-88.72095,9,20220910
87,21.19564,-88.72095,23,20220914
88,21.19564,-88.72095,19,20220918
89,21.19564,-88.72095,21,20220922
90,21.19564,-88.72095,12,20220926
91,21.19564,-88.72095,22,20220930
92,21.19564,-88.72095,18,20221004
93,21.19564,-88.72095,3,20221008
94,21.19564,-88.72095,14,20221024
95,21.19564,-88.72095,21,20221028
96,21.19564,-88.72095,17,20221101
97,21.19564,-88.72095,17,20221105
98,21.19564,-88.72095,38,20221109
99,21.19564,-88.72095,18,20221113
100,21.19564,-88.72095,6,20221117
101,21.19564,-88.72095,15,20221121
102,21.19564,-88.72095,19,20221125
103,21.19564,-88.72095,15,20221129
104,21.19564,-88.72095,10,20221203
105,21.19564,-88.72095,17,20221207
106,21.19564,-88.72095,13,20221211
107,21.19564,-88.72095,9,20221215
108,21.19564,-88.72095,15,20221219
109,21.19564,-88.72095,1,20221223
110,21.19564,-88.72095,14,20221227
