,Latitud,Longitud,Lai,date
0,21.08047,-88.88689,11,20210922
1,21.08047,-88.88689,25,20210926
2,21.08047,-88.88689,20,20210930
3,21.08047,-88.88689,26,20211004
4,21.08047,-88.88689,27,20211008
5,21.08047,-88.88689,23,20211012
6,21.08047,-88.88689,15,20211016
7,21.08047,-88.88689,9,20211020
8,21.08047,-88.88689,23,20211024
9,21.08047,-88.88689,21,20211028
10,21.08047,-88.88689,24,20211101
11,21.08047,-88.88689,11,20211105
12,21.08047,-88.88689,18,20211109
13,21.08047,-88.88689,14,20211113
14,21.08047,-88.88689,12,20211117
15,21.08047,-88.88689,15,20211121
16,21.08047,-88.88689,15,20211125
17,21.08047,-88.88689,14,20211129
18,21.08047,-88.88689,15,20211203
19,21.08047,-88.88689,9,20211207
20,21.08047,-88.88689,20,20211211
21,21.08047,-88.88689,12,20211215
22,21.08047,-88.88689,12,20211219
23,21.08047,-88.88689,8,20211223
24,21.08047,-88.88689,9,20211227
25,21.08047,-88.88689,6,20211231
26,21.08047,-88.88689,6,20220101
27,21.08047,-88.88689,15,20220105
28,21.08047,-88.88689,12,20220109
29,21.08047,-88.88689,15,20220113
30,21.08047,-88.88689,14,20220117
31,21.08047,-88.88689,7,20220121
32,21.08047,-88.88689,11,20220125
33,21.08047,-88.88689,9,20220129
34,21.08047,-88.88689,6,20220202
35,21.08047,-88.88689,3,20220206
36,21.08047,-88.88689,12,20220210
37,21.08047,-88.88689,15,20220214
38,21.08047,-88.88689,13,20220218
39,21.08047,-88.88689,15,20220222
40,21.08047,-88.88689,16,20220226
41,21.08047,-88.88689,16,20220302
42,21.08047,-88.88689,14,20220306
43,21.08047,-88.88689,15,20220310
44,21.08047,-88.88689,15,20220314
45,21.08047,-88.88689,14,20220318
46,21.08047,-88.88689,9,20220322
47,21.08047,-88.88689,12,20220326
48,21.08047,-88.88689,10,20220330
49,21.08047,-88.88689,8,20220415
50,21.08047,-88.88689,7,20220419
51,21.08047,-88.88689,9,20220423
52,21.08047,-88.88689,8,20220427
53,21.08047,-88.88689,8,20220501
54,21.08047,-88.88689,8,20220505
55,21.08047,-88.88689,7,20220509
56,21.08047,-88.88689,8,20220513
57,21.08047,-88.88689,10,20220517
58,21.08047,-88.88689,6,20220521
59,21.08047,-88.88689,3,20220525
60,21.08047,-88.88689,10,20220529
61,21.08047,-88.88689,12,20220602
62,21.08047,-88.88689,13,20220606
63,21.08047,-88.88689,9,20220610
64,21.08047,-88.88689,14,20220614
65,21.08047,-88.88689,19,20220618
66,21.08047,-88.88689,19,20220622
67,21.08047,-88.88689,16,20220626
68,21.08047,-88.88689,21,20220630
69,21.08047,-88.88689,27,20220704
70,21.08047,-88.88689,25,20220708
71,21.08047,-88.88689,6,20220712
72,21.08047,-88.88689,21,20220716
73,21.08047,-88.88689,18,20220720
74,21.08047,-88.88689,31,20220724
75,21.08047,-88.88689,26,20220728
76,21.08047,-88.88689,30,20220801
77,21.08047,-88.88689,25,20220805
78,21.08047,-88.88689,19,20220809
79,21.08047,-88.88689,28,20220813
80,21.08047,-88.88689,28,20220817
81,21.08047,-88.88689,31,20220821
82,21.08047,-88.88689,30,20220825
83,21.08047,-88.88689,12,20220829
84,21.08047,-88.88689,14,20220902
85,21.08047,-88.88689,27,20220906
86,21.08047,-88.88689,8,20220910
87,21.08047,-88.88689,11,20220914
88,21.08047,-88.88689,12,20220918
89,21.08047,-88.88689,17,20220922
90,21.08047,-88.88689,5,20220926
91,21.08047,-88.88689,33,20220930
92,21.08047,-88.88689,31,20221004
93,21.08047,-88.88689,7,20221008
94,21.08047,-88.88689,18,20221024
95,21.08047,-88.88689,21,20221028
96,21.08047,-88.88689,15,20221101
97,21.08047,-88.88689,26,20221105
98,21.08047,-88.88689,18,20221109
99,21.08047,-88.88689,23,20221113
100,21.08047,-88.88689,5,20221117
101,21.08047,-88.88689,16,20221121
102,21.08047,-88.88689,5,20221125
103,21.08047,-88.88689,15,20221129
104,21.08047,-88.88689,12,20221203
105,21.08047,-88.88689,18,20221207
106,21.08047,-88.88689,17,20221211
107,21.08047,-88.88689,12,20221215
108,21.08047,-88.88689,14,20221219
109,21.08047,-88.88689,3,20221223
110,21.08047,-88.88689,14,20221227
