,Latitud,Longitud,Lai,date
0,20.63044,-90.18752,32,20210922
1,20.63044,-90.18752,19,20210926
2,20.63044,-90.18752,53,20210930
3,20.63044,-90.18752,28,20211004
4,20.63044,-90.18752,28,20211008
5,20.63044,-90.18752,42,20211012
6,20.63044,-90.18752,9,20211016
7,20.63044,-90.18752,7,20211020
8,20.63044,-90.18752,22,20211024
9,20.63044,-90.18752,31,20211028
10,20.63044,-90.18752,21,20211101
11,20.63044,-90.18752,33,20211105
12,20.63044,-90.18752,21,20211109
13,20.63044,-90.18752,23,20211113
14,20.63044,-90.18752,70,20211117
15,20.63044,-90.18752,14,20211121
16,20.63044,-90.18752,22,20211125
17,20.63044,-90.18752,14,20211129
18,20.63044,-90.18752,22,20211203
19,20.63044,-90.18752,18,20211207
20,20.63044,-90.18752,21,20211211
21,20.63044,-90.18752,18,20211215
22,20.63044,-90.18752,17,20211219
23,20.63044,-90.18752,14,20211223
24,20.63044,-90.18752,15,20211227
25,20.63044,-90.18752,16,20211231
26,20.63044,-90.18752,16,20220101
27,20.63044,-90.18752,18,20220105
28,20.63044,-90.18752,16,20220109
29,20.63044,-90.18752,14,20220113
30,20.63044,-90.18752,16,20220117
31,20.63044,-90.18752,11,20220121
32,20.63044,-90.18752,11,20220125
33,20.63044,-90.18752,9,20220129
34,20.63044,-90.18752,10,20220202
35,20.63044,-90.18752,2,20220206
36,20.63044,-90.18752,18,20220210
37,20.63044,-90.18752,10,20220214
38,20.63044,-90.18752,14,20220218
39,20.63044,-90.18752,15,20220222
40,20.63044,-90.18752,10,20220226
41,20.63044,-90.18752,9,20220302
42,20.63044,-90.18752,11,20220306
43,20.63044,-90.18752,11,20220310
44,20.63044,-90.18752,10,20220314
45,20.63044,-90.18752,8,20220318
46,20.63044,-90.18752,4,20220322
47,20.63044,-90.18752,8,20220326
48,20.63044,-90.18752,8,20220330
49,20.63044,-90.18752,8,20220415
50,20.63044,-90.18752,10,20220419
51,20.63044,-90.18752,12,20220423
52,20.63044,-90.18752,6,20220427
53,20.63044,-90.18752,10,20220501
54,20.63044,-90.18752,11,20220505
55,20.63044,-90.18752,13,20220509
56,20.63044,-90.18752,18,20220513
57,20.63044,-90.18752,12,20220517
58,20.63044,-90.18752,19,20220521
59,20.63044,-90.18752,12,20220525
60,20.63044,-90.18752,14,20220529
61,20.63044,-90.18752,3,20220602
62,20.63044,-90.18752,12,20220606
63,20.63044,-90.18752,22,20220610
64,20.63044,-90.18752,24,20220614
65,20.63044,-90.18752,1,20220618
66,20.63044,-90.18752,29,20220622
67,20.63044,-90.18752,29,20220626
68,20.63044,-90.18752,27,20220630
69,20.63044,-90.18752,30,20220704
70,20.63044,-90.18752,36,20220708
71,20.63044,-90.18752,10,20220712
72,20.63044,-90.18752,25,20220716
73,20.63044,-90.18752,22,20220720
74,20.63044,-90.18752,4,20220724
75,20.63044,-90.18752,38,20220728
76,20.63044,-90.18752,16,20220801
77,20.63044,-90.18752,37,20220805
78,20.63044,-90.18752,25,20220809
79,20.63044,-90.18752,23,20220813
80,20.63044,-90.18752,37,20220817
81,20.63044,-90.18752,27,20220821
82,20.63044,-90.18752,22,20220825
83,20.63044,-90.18752,33,20220829
84,20.63044,-90.18752,28,20220902
85,20.63044,-90.18752,38,20220906
86,20.63044,-90.18752,36,20220910
87,20.63044,-90.18752,5,20220914
88,20.63044,-90.18752,27,20220918
89,20.63044,-90.18752,41,20220922
90,20.63044,-90.18752,6,20220926
91,20.63044,-90.18752,47,20220930
92,20.63044,-90.18752,42,20221004
93,20.63044,-90.18752,32,20221008
94,20.63044,-90.18752,29,20221024
95,20.63044,-90.18752,25,20221028
96,20.63044,-90.18752,28,20221101
97,20.63044,-90.18752,14,20221105
98,20.63044,-90.18752,28,20221109
99,20.63044,-90.18752,27,20221113
100,20.63044,-90.18752,10,20221117
101,20.63044,-90.18752,25,20221121
102,20.63044,-90.18752,23,20221125
103,20.63044,-90.18752,23,20221129
104,20.63044,-90.18752,24,20221203
105,20.63044,-90.18752,24,20221207
106,20.63044,-90.18752,21,20221211
107,20.63044,-90.18752,14,20221215
108,20.63044,-90.18752,22,20221219
109,20.63044,-90.18752,4,20221223
110,20.63044,-90.18752,13,20221227
