,Latitud,Longitud,NDVI,date
0,21.37369,-88.79571,0.738197386264801,20210920
1,21.37369,-88.79571,0.25737613439559937,20210923
2,21.37369,-88.79571,0.8869455456733704,20210924
3,21.37369,-88.79571,0.6165803074836731,20210925
4,21.37369,-88.79571,0.7305305004119873,20210926
5,21.37369,-88.79571,0.11714572459459305,20210927
6,21.37369,-88.79571,0.5422687530517578,20210928
7,21.37369,-88.79571,0.7717546224594116,20210929
8,21.37369,-88.79571,0.267892986536026,20210930
9,21.37369,-88.79571,0.7671459913253784,20211001
10,21.37369,-88.79571,0.025279734283685684,20211002
11,21.37369,-88.79571,0.1458914577960968,20211003
12,21.37369,-88.79571,0.40683066844940186,20211004
13,21.37369,-88.79571,0.15893198549747467,20211005
14,21.37369,-88.79571,0.6176258325576782,20211006
15,21.37369,-88.79571,0.5417942404747009,20211008
16,21.37369,-88.79571,0.38338834047317505,20211009
17,21.37369,-88.79571,0.7641048431396484,20211010
18,21.37369,-88.79571,0.849197268486023,20211011
19,21.37369,-88.79571,0.4751332402229309,20211012
20,21.37369,-88.79571,0.8491717576980591,20211013
21,21.37369,-88.79571,0.8165507912635803,20211014
22,21.37369,-88.79571,0.18525119125843048,20211015
23,21.37369,-88.79571,0.8547216057777405,20211016
24,21.37369,-88.79571,0.16432888805866241,20211017
25,21.37369,-88.79571,0.4904271066188812,20211018
26,21.37369,-88.79571,0.4854523539543152,20211019
27,21.37369,-88.79571,0.15611061453819275,20211020
28,21.37369,-88.79571,0.3637966811656952,20211021
29,21.37369,-88.79571,0.04053737223148346,20211022
30,21.37369,-88.79571,0.41687655448913574,20211024
31,21.37369,-88.79571,0.7604925036430359,20211025
32,21.37369,-88.79571,0.755294144153595,20211026
33,21.37369,-88.79571,0.8696224689483643,20211028
34,21.37369,-88.79571,0.8346130847930908,20211029
35,21.37369,-88.79571,0.6497413516044617,20211030
36,21.37369,-88.79571,0.7244821786880493,20211031
37,21.37369,-88.79571,0.8553826212882996,20211101
38,21.37369,-88.79571,0.8210256099700928,20211102
39,21.37369,-88.79571,0.8228422999382019,20211103
40,21.37369,-88.79571,0.10256128013134003,20211104
41,21.37369,-88.79571,0.5121089816093445,20211105
42,21.37369,-88.79571,0.883773922920227,20211106
43,21.37369,-88.79571,0.2986254394054413,20211107
44,21.37369,-88.79571,0.7532274127006531,20211109
45,21.37369,-88.79571,0.8493104577064514,20211110
46,21.37369,-88.79571,0.6573137044906616,20211111
47,21.37369,-88.79571,0.34618958830833435,20211112
48,21.37369,-88.79571,0.7308287620544434,20211113
49,21.37369,-88.79571,0.1205773577094078,20211114
50,21.37369,-88.79571,0.8144007325172424,20211115
51,21.37369,-88.79571,0.7566103935241699,20211116
52,21.37369,-88.79571,0.5237221717834473,20211117
53,21.37369,-88.79571,0.2850329279899597,20211118
54,21.37369,-88.79571,0.7381504774093628,20211119
55,21.37369,-88.79571,0.08834795653820038,20211120
56,21.37369,-88.79571,0.7846952080726624,20211121
57,21.37369,-88.79571,0.7603134512901306,20211122
58,21.37369,-88.79571,0.7036744356155396,20211123
59,21.37369,-88.79571,0.7510015368461609,20211125
60,21.37369,-88.79571,0.7772054076194763,20211126
61,21.37369,-88.79571,0.3316245973110199,20211127
62,21.37369,-88.79571,0.37016230821609497,20211128
63,21.37369,-88.79571,0.08108614385128021,20211129
64,21.37369,-88.79571,0.25161290168762207,20211130
65,21.37369,-88.79571,0.6256281137466431,20211201
66,21.37369,-88.79571,0.20680764317512512,20211202
67,21.37369,-88.79571,0.10021082311868668,20211203
68,21.37369,-88.79571,0.7480961084365845,20211204
69,21.37369,-88.79571,0.7955338358879089,20211205
70,21.37369,-88.79571,0.5089064240455627,20211206
71,21.37369,-88.79571,0.13350026309490204,20211207
72,21.37369,-88.79571,0.6932772994041443,20211208
73,21.37369,-88.79571,0.7341119647026062,20211209
74,21.37369,-88.79571,0.5596330165863037,20211211
75,21.37369,-88.79571,0.04229848459362984,20211212
76,21.37369,-88.79571,0.1079224944114685,20211213
77,21.37369,-88.79571,0.5205479264259338,20211214
78,21.37369,-88.79571,0.47669026255607605,20211215
79,21.37369,-88.79571,0.21633845567703247,20211217
80,21.37369,-88.79571,0.6412214040756226,20211218
81,21.37369,-88.79571,0.12561047077178955,20211219
82,21.37369,-88.79571,0.12426289170980453,20211220
83,21.37369,-88.79571,0.5712280869483948,20211221
84,21.37369,-88.79571,0.48175182938575745,20211222
85,21.37369,-88.79571,0.4346330463886261,20211223
86,21.37369,-88.79571,0.6626276969909668,20211224
87,21.37369,-88.79571,0.6555913090705872,20211225
88,21.37369,-88.79571,0.6274175047874451,20211227
89,21.37369,-88.79571,0.7053338289260864,20211228
90,21.37369,-88.79571,0.5805029273033142,20211229
91,21.37369,-88.79571,0.6689108610153198,20211230
92,21.37369,-88.79571,0.2606806457042694,20211231
93,21.37369,-88.79571,0.6726323366165161,20220101
94,21.37369,-88.79571,0.22706042230129242,20220102
95,21.37369,-88.79571,0.006554897408932447,20220103
96,21.37369,-88.79571,0.052334632724523544,20220104
97,21.37369,-88.79571,0.10155496001243591,20220105
98,21.37369,-88.79571,0.342634379863739,20220106
99,21.37369,-88.79571,0.5713233351707458,20220107
100,21.37369,-88.79571,0.3162968158721924,20220108
101,21.37369,-88.79571,0.04420211538672447,20220109
102,21.37369,-88.79571,-0.011572043411433697,20220110
103,21.37369,-88.79571,0.29829171299934387,20220112
104,21.37369,-88.79571,0.03099101595580578,20220114
105,21.37369,-88.79571,0.6651917099952698,20220115
106,21.37369,-88.79571,0.3627556562423706,20220116
107,21.37369,-88.79571,0.17586912214756012,20220117
108,21.37369,-88.79571,0.6778233647346497,20220118
109,21.37369,-88.79571,0.7120000123977661,20220119
110,21.37369,-88.79571,0.37276411056518555,20220120
111,21.37369,-88.79571,0.5314635634422302,20220121
112,21.37369,-88.79571,0.6164826154708862,20220122
113,21.37369,-88.79571,0.6178696751594543,20220123
114,21.37369,-88.79571,0.7515348792076111,20220124
115,21.37369,-88.79571,0.46323391795158386,20220125
116,21.37369,-88.79571,0.09359970688819885,20220126
117,21.37369,-88.79571,0.5077710151672363,20220128
118,21.37369,-88.79571,0.02151717059314251,20220129
119,21.37369,-88.79571,0.5613362789154053,20220130
120,21.37369,-88.79571,0.7710461020469666,20220131
121,21.37369,-88.79571,0.590173065662384,20220201
122,21.37369,-88.79571,0.525411069393158,20220202
123,21.37369,-88.79571,0.5283806324005127,20220203
124,21.37369,-88.79571,0.08520278334617615,20220204
125,21.37369,-88.79571,-0.006347527261823416,20220205
126,21.37369,-88.79571,0.20160269737243652,20220206
127,21.37369,-88.79571,0.02864602394402027,20220207
128,21.37369,-88.79571,0.0029540201649069786,20220208
129,21.37369,-88.79571,0.20893017947673798,20220209
130,21.37369,-88.79571,0.14542634785175323,20220210
131,21.37369,-88.79571,0.7444218993186951,20220211
132,21.37369,-88.79571,0.8403805494308472,20220213
133,21.37369,-88.79571,0.1266375482082367,20220214
134,21.37369,-88.79571,0.2301487922668457,20220215
135,21.37369,-88.79571,0.2993364930152893,20220216
136,21.37369,-88.79571,0.2738935053348541,20220217
137,21.37369,-88.79571,0.43894898891448975,20220218
138,21.37369,-88.79571,0.175694078207016,20220219
139,21.37369,-88.79571,0.7689173221588135,20220220
140,21.37369,-88.79571,0.8180619478225708,20220221
141,21.37369,-88.79571,0.7667506337165833,20220222
142,21.37369,-88.79571,0.6973632574081421,20220224
143,21.37369,-88.79571,0.7128245234489441,20220225
144,21.37369,-88.79571,0.6366804242134094,20220226
145,21.37369,-88.79571,0.797204852104187,20220227
146,21.37369,-88.79571,0.39388203620910645,20220301
147,21.37369,-88.79571,0.8824650645256042,20220302
148,21.37369,-88.79571,0.2994695007801056,20220303
149,21.37369,-88.79571,0.7979139685630798,20220304
150,21.37369,-88.79571,0.7051329016685486,20220305
151,21.37369,-88.79571,0.8668884634971619,20220306
152,21.37369,-88.79571,0.3219234049320221,20220307
153,21.37369,-88.79571,0.5768757462501526,20220308
154,21.37369,-88.79571,0.26453179121017456,20220309
155,21.37369,-88.79571,0.7526265382766724,20220310
156,21.37369,-88.79571,0.7820389866828918,20220311
157,21.37369,-88.79571,0.562841534614563,20220312
158,21.37369,-88.79571,0.18028247356414795,20220313
159,21.37369,-88.79571,0.7506449222564697,20220314
160,21.37369,-88.79571,0.47734835743904114,20220315
161,21.37369,-88.79571,0.3266352117061615,20220317
162,21.37369,-88.79571,0.6402604579925537,20220318
163,21.37369,-88.79571,0.6586849093437195,20220319
164,21.37369,-88.79571,0.8873491883277893,20220320
165,21.37369,-88.79571,0.14350132644176483,20220321
166,21.37369,-88.79571,0.6788177490234375,20220322
167,21.37369,-88.79571,0.7331594824790955,20220323
168,21.37369,-88.79571,0.971741795539856,20220324
169,21.37369,-88.79571,0.7693891525268555,20220325
170,21.37369,-88.79571,0.4059818983078003,20220326
171,21.37369,-88.79571,0.6802675724029541,20220327
172,21.37369,-88.79571,0.6522339582443237,20220328
173,21.37369,-88.79571,0.658705472946167,20220329
174,21.37369,-88.79571,0.4599427878856659,20220330
175,21.37369,-88.79571,0.6310802102088928,20220331
176,21.37369,-88.79571,0.6085819005966187,20220402
177,21.37369,-88.79571,0.5604113340377808,20220403
178,21.37369,-88.79571,0.5456600189208984,20220404
179,21.37369,-88.79571,0.6038808822631836,20220405
180,21.37369,-88.79571,0.6188713908195496,20220406
181,21.37369,-88.79571,0.5913272500038147,20220407
182,21.37369,-88.79571,0.03307086601853371,20220408
183,21.37369,-88.79571,0.5475606322288513,20220409
184,21.37369,-88.79571,0.7008095979690552,20220410
185,21.37369,-88.79571,0.5134048461914062,20220411
186,21.37369,-88.79571,0.18090298771858215,20220412
187,21.37369,-88.79571,0.5189765095710754,20220413
188,21.37369,-88.79571,0.6892523169517517,20220414
189,21.37369,-88.79571,0.30447331070899963,20220415
190,21.37369,-88.79571,0.5403573513031006,20220416
191,21.37369,-88.79571,0.5188042521476746,20220418
192,21.37369,-88.79571,0.6059113144874573,20220419
193,21.37369,-88.79571,0.23960328102111816,20220420
194,21.37369,-88.79571,0.24113476276397705,20220421
195,21.37369,-88.79571,0.2206311821937561,20220422
196,21.37369,-88.79571,0.062489502131938934,20220423
197,21.37369,-88.79571,0.1471194624900818,20220424
198,21.37369,-88.79571,0.4885866641998291,20220425
199,21.37369,-88.79571,0.6012375354766846,20220426
200,21.37369,-88.79571,0.24012044072151184,20220427
201,21.37369,-88.79571,0.6301859617233276,20220428
202,21.37369,-88.79571,0.4548591077327728,20220429
203,21.37369,-88.79571,0.5281850695610046,20220430
204,21.37369,-88.79571,0.28475654125213623,20220501
205,21.37369,-88.79571,0.33824455738067627,20220502
206,21.37369,-88.79571,0.08161512017250061,20220504
207,21.37369,-88.79571,0.20220813155174255,20220505
208,21.37369,-88.79571,0.43998053669929504,20220506
209,21.37369,-88.79571,0.5635867714881897,20220507
210,21.37369,-88.79571,0.5649087429046631,20220508
211,21.37369,-88.79571,0.5364963412284851,20220509
212,21.37369,-88.79571,0.3161904513835907,20220510
213,21.37369,-88.79571,0.5236505270004272,20220511
214,21.37369,-88.79571,0.5916756391525269,20220512
215,21.37369,-88.79571,0.2670237123966217,20220513
216,21.37369,-88.79571,0.5599721074104309,20220514
217,21.37369,-88.79571,0.5133267641067505,20220515
218,21.37369,-88.79571,0.5334465503692627,20220516
219,21.37369,-88.79571,0.5478305220603943,20220517
220,21.37369,-88.79571,0.37873485684394836,20220518
221,21.37369,-88.79571,0.38895028829574585,20220520
222,21.37369,-88.79571,0.2245001196861267,20220521
223,21.37369,-88.79571,0.3985291123390198,20220522
224,21.37369,-88.79571,0.20109814405441284,20220523
225,21.37369,-88.79571,0.11036702990531921,20220524
226,21.37369,-88.79571,0.4273381531238556,20220525
227,21.37369,-88.79571,0.03735966235399246,20220526
228,21.37369,-88.79571,0.15002526342868805,20220527
229,21.37369,-88.79571,0.49297910928726196,20220528
230,21.37369,-88.79571,0.11917853355407715,20220529
231,21.37369,-88.79571,0.12784047424793243,20220530
232,21.37369,-88.79571,0.16308243572711945,20220531
233,21.37369,-88.79571,0.028394823893904686,20220601
234,21.37369,-88.79571,0.09289748221635818,20220602
235,21.37369,-88.79571,0.49659866094589233,20220603
236,21.37369,-88.79571,0.4611242711544037,20220605
237,21.37369,-88.79571,0.26365238428115845,20220606
238,21.37369,-88.79571,0.29703328013420105,20220607
239,21.37369,-88.79571,0.1971675157546997,20220608
240,21.37369,-88.79571,0.2891974151134491,20220609
241,21.37369,-88.79571,0.3915243446826935,20220610
242,21.37369,-88.79571,0.5805770754814148,20220611
243,21.37369,-88.79571,0.6335436105728149,20220612
244,21.37369,-88.79571,0.321071594953537,20220613
245,21.37369,-88.79571,0.5074419379234314,20220614
246,21.37369,-88.79571,0.6123911738395691,20220615
247,21.37369,-88.79571,0.12783975899219513,20220616
248,21.37369,-88.79571,0.3550926744937897,20220617
249,21.37369,-88.79571,0.2992737889289856,20220618
250,21.37369,-88.79571,0.01688835769891739,20220619
251,21.37369,-88.79571,0.3372267484664917,20220621
252,21.37369,-88.79571,0.8102269172668457,20220622
253,21.37369,-88.79571,0.8324912786483765,20220623
254,21.37369,-88.79571,0.8385027050971985,20220624
255,21.37369,-88.79571,0.43579524755477905,20220625
256,21.37369,-88.79571,0.19661444425582886,20220626
257,21.37369,-88.79571,0.5927040576934814,20220627
258,21.37369,-88.79571,0.7827731966972351,20220628
259,21.37369,-88.79571,0.4706471562385559,20220629
260,21.37369,-88.79571,0.08035781234502792,20220630
261,21.37369,-88.79571,0.3133668303489685,20220701
262,21.37369,-88.79571,0.7086614370346069,20220702
263,21.37369,-88.79571,0.4549734890460968,20220703
264,21.37369,-88.79571,0.08771663159132004,20220704
265,21.37369,-88.79571,0.8017320036888123,20220705
266,21.37369,-88.79571,0.7706078290939331,20220707
267,21.37369,-88.79571,0.5701960921287537,20220708
268,21.37369,-88.79571,0.12911352515220642,20220709
269,21.37369,-88.79571,0.7412839531898499,20220710
270,21.37369,-88.79571,0.40712255239486694,20220711
271,21.37369,-88.79571,0.16071894764900208,20220712
272,21.37369,-88.79571,0.2690490186214447,20220713
273,21.37369,-88.79571,0.11618503928184509,20220714
274,21.37369,-88.79571,0.534814178943634,20220715
275,21.37369,-88.79571,0.809103786945343,20220716
276,21.37369,-88.79571,0.3380124270915985,20220717
277,21.37369,-88.79571,0.61552494764328,20220718
278,21.37369,-88.79571,0.3899323642253876,20220719
279,21.37369,-88.79571,0.6266064643859863,20220720
280,21.37369,-88.79571,0.8085981011390686,20220721
281,21.37369,-88.79571,0.27765804529190063,20220723
282,21.37369,-88.79571,0.5708548426628113,20220724
283,21.37369,-88.79571,0.7978545427322388,20220725
284,21.37369,-88.79571,0.87796950340271,20220726
285,21.37369,-88.79571,0.5216307044029236,20220727
286,21.37369,-88.79571,0.740538477897644,20220729
287,21.37369,-88.79571,0.6044609546661377,20220730
288,21.37369,-88.79571,0.4403669834136963,20220731
289,21.37369,-88.79571,0.7577204704284668,20220801
290,21.37369,-88.79571,0.6862977147102356,20220802
291,21.37369,-88.79571,0.7631862163543701,20220803
292,21.37369,-88.79571,0.8598593473434448,20220804
293,21.37369,-88.79571,0.5467861294746399,20220805
294,21.37369,-88.79571,0.7394234538078308,20220806
295,21.37369,-88.79571,0.7861186861991882,20220808
