,Latitud,Longitud,NDVI,date
0,21.05906,-87.85221,1.0,20210920
1,21.05906,-87.85221,0.5206046104431152,20210921
2,21.05906,-87.85221,0.4009031653404236,20210923
3,21.05906,-87.85221,0.9252510070800781,20210924
4,21.05906,-87.85221,0.29228419065475464,20210925
5,21.05906,-87.85221,0.6075924038887024,20210926
6,21.05906,-87.85221,0.6974120736122131,20210927
7,21.05906,-87.85221,0.6617783308029175,20210928
8,21.05906,-87.85221,0.8604264855384827,20210929
9,21.05906,-87.85221,0.2907123863697052,20211001
10,21.05906,-87.85221,0.48289114236831665,20211002
11,21.05906,-87.85221,0.2694435119628906,20211003
12,21.05906,-87.85221,0.21174347400665283,20211004
13,21.05906,-87.85221,0.08543428033590317,20211005
14,21.05906,-87.85221,0.6015497446060181,20211006
15,21.05906,-87.85221,0.6104732751846313,20211007
16,21.05906,-87.85221,0.29658043384552,20211008
17,21.05906,-87.85221,0.4999999701976776,20211009
18,21.05906,-87.85221,0.733564019203186,20211010
19,21.05906,-87.85221,0.39432063698768616,20211011
20,21.05906,-87.85221,0.4795089066028595,20211012
21,21.05906,-87.85221,0.8295454382896423,20211013
22,21.05906,-87.85221,0.8857895731925964,20211014
23,21.05906,-87.85221,0.730791449546814,20211015
24,21.05906,-87.85221,0.6742055416107178,20211017
25,21.05906,-87.85221,0.5124948620796204,20211018
26,21.05906,-87.85221,0.33496034145355225,20211019
27,21.05906,-87.85221,0.06918865442276001,20211020
28,21.05906,-87.85221,0.32584863901138306,20211021
29,21.05906,-87.85221,0.08799724280834198,20211022
30,21.05906,-87.85221,0.2047891765832901,20211023
31,21.05906,-87.85221,0.4433448016643524,20211024
32,21.05906,-87.85221,0.34884515404701233,20211025
33,21.05906,-87.85221,0.611945390701294,20211026
34,21.05906,-87.85221,0.47547614574432373,20211028
35,21.05906,-87.85221,0.7842131853103638,20211029
36,21.05906,-87.85221,0.8556609749794006,20211030
37,21.05906,-87.85221,0.8838323354721069,20211031
38,21.05906,-87.85221,0.895348846912384,20211102
39,21.05906,-87.85221,0.6813048720359802,20211103
40,21.05906,-87.85221,0.10748038440942764,20211104
41,21.05906,-87.85221,0.6757866144180298,20211105
42,21.05906,-87.85221,0.058763932436704636,20211106
43,21.05906,-87.85221,0.05766993388533592,20211107
44,21.05906,-87.85221,0.8699979782104492,20211108
45,21.05906,-87.85221,0.1098223328590393,20211109
46,21.05906,-87.85221,0.8258877396583557,20211110
47,21.05906,-87.85221,0.5858725905418396,20211111
48,21.05906,-87.85221,0.8860920667648315,20211112
49,21.05906,-87.85221,0.10191525518894196,20211113
50,21.05906,-87.85221,0.3667757213115692,20211114
51,21.05906,-87.85221,0.2743787467479706,20211115
52,21.05906,-87.85221,0.5524439811706543,20211116
53,21.05906,-87.85221,0.7846638560295105,20211118
54,21.05906,-87.85221,0.8005284070968628,20211119
55,21.05906,-87.85221,0.10161032527685165,20211120
56,21.05906,-87.85221,0.45237502455711365,20211121
57,21.05906,-87.85221,0.3668597340583801,20211122
58,21.05906,-87.85221,0.009068167768418789,20211123
59,21.05906,-87.85221,0.8319435119628906,20211124
60,21.05906,-87.85221,0.8940609693527222,20211125
61,21.05906,-87.85221,0.40126171708106995,20211126
62,21.05906,-87.85221,0.8704999089241028,20211127
63,21.05906,-87.85221,0.3039548099040985,20211128
64,21.05906,-87.85221,0.7364147901535034,20211129
65,21.05906,-87.85221,0.04613984376192093,20211130
66,21.05906,-87.85221,0.3783625066280365,20211201
67,21.05906,-87.85221,0.8053958415985107,20211202
68,21.05906,-87.85221,0.874326765537262,20211204
69,21.05906,-87.85221,0.8664929866790771,20211205
70,21.05906,-87.85221,0.5304611921310425,20211206
71,21.05906,-87.85221,0.8509561419487,20211207
72,21.05906,-87.85221,0.608025312423706,20211208
73,21.05906,-87.85221,0.3281049430370331,20211209
74,21.05906,-87.85221,0.463053435087204,20211210
75,21.05906,-87.85221,0.89467853307724,20211211
76,21.05906,-87.85221,0.5696777105331421,20211212
77,21.05906,-87.85221,0.503229022026062,20211213
78,21.05906,-87.85221,0.5233625769615173,20211214
79,21.05906,-87.85221,0.46451273560523987,20211215
80,21.05906,-87.85221,0.5940924286842346,20211217
81,21.05906,-87.85221,0.6314606666564941,20211218
82,21.05906,-87.85221,0.38163191080093384,20211220
83,21.05906,-87.85221,0.2889097332954407,20211221
84,21.05906,-87.85221,0.8574999570846558,20211222
85,21.05906,-87.85221,0.6638147830963135,20211223
86,21.05906,-87.85221,0.8301319479942322,20211224
87,21.05906,-87.85221,0.8422962427139282,20211225
88,21.05906,-87.85221,0.8401200175285339,20211226
89,21.05906,-87.85221,0.30706319212913513,20211227
90,21.05906,-87.85221,0.3968932032585144,20211228
91,21.05906,-87.85221,0.45338547229766846,20211229
92,21.05906,-87.85221,0.5699588656425476,20211230
93,21.05906,-87.85221,0.09241404384374619,20211231
94,21.05906,-87.85221,0.4695735275745392,20220101
95,21.05906,-87.85221,0.4153251647949219,20220102
96,21.05906,-87.85221,0.02777605876326561,20220103
97,21.05906,-87.85221,0.08650065213441849,20220105
98,21.05906,-87.85221,0.5699031352996826,20220106
